# NEM 2010 half-hourly demand
#
# NSW   QLD     SA1     TAS    VIC
11285.87 6272.52 2172.63 1476.51 6589.73
11268.89 6314.68 2234.94 1532.94 6632.04
11060.52 6223.29 2223.40 1467.75 6542.07
10880.63 6313.98 2193.66 1414.61 6462.48
10772.14 6324.26 2167.78 1474.21 6390.06
10582.51 6234.16 2100.73 1466.34 6285.25
10261.72 6062.04 2043.73 1371.86 6123.95
9795.05 5879.87 1981.26 1317.61 5905.52
9588.13 5673.97 1859.82 1282.90 5646.34
9275.82 5535.91 1804.03 1247.93 5453.35
9018.32 5386.36 1706.18 1199.39 5583.49
8758.54 5232.10 1879.00 1163.76 5475.17
8522.69 5089.17 1805.16 1149.13 5332.90
8305.94 4932.68 1764.53 1137.33 5200.79
8174.96 4789.49 1644.49 1118.31 5556.75
8027.10 4685.25 1552.54 1087.64 5359.48
7711.88 4570.46 1476.04 1080.67 5226.38
7478.42 4479.36 1410.49 1084.35 5087.61
7350.47 4447.33 1373.94 1090.98 4965.38
7265.46 4423.34 1363.96 1102.09 4871.84
7308.42 4405.63 1332.98 1111.49 4856.06
7448.52 4494.94 1316.12 1138.93 4869.02
7791.96 4721.95 1330.55 1177.90 5058.70
8293.48 5010.81 1376.67 1200.46 5248.11
9305.52 5497.13 1449.07 1288.36 5707.64
10273.81 5968.50 1586.49 1375.10 6215.18
10768.42 6399.92 1765.85 1488.84 6574.29
11294.01 6538.10 1933.08 1553.78 6912.94
11270.08 6501.26 2034.49 1557.89 7083.71
11120.95 6450.42 2051.26 1541.58 7140.09
11036.55 6469.12 2090.21 1509.07 7243.67
10848.67 6387.72 2128.95 1456.92 7133.45
10713.26 6323.41 2100.11 1454.44 7041.74
10499.43 6288.22 2071.86 1430.08 6953.46
10275.68 6254.72 2049.51 1383.37 6866.22
10102.17 6211.02 2062.71 1341.73 6583.79
9965.99 6205.31 2044.46 1321.65 6706.78
9855.88 6169.59 2062.16 1310.28 6665.42
9748.00 6136.13 2070.95 1268.68 6736.38
9683.23 6155.93 2054.70 1270.79 6699.65
9626.08 6136.42 2006.64 1288.48 6633.64
9538.38 6069.77 2029.32 1254.75 6592.20
9466.58 6050.51 2000.35 1271.86 6502.21
9554.73 6044.39 1961.47 1298.88 6500.12
9710.78 6121.58 1945.99 1309.42 6483.06
9964.95 6205.93 1955.99 1352.52 6587.85
10545.43 6342.06 1994.56 1418.08 6766.43
11409.44 6574.82 2085.23 1510.19 7147.67
11718.84 6753.98 2246.46 1530.50 7403.94
11622.39 6707.22 2360.95 1530.17 7353.88
11442.74 6553.12 2356.45 1510.03 7193.21
11152.65 6597.88 2336.37 1494.40 7020.36
11092.65 6543.60 2311.91 1516.82 6919.55
10869.79 6405.07 2252.15 1480.04 6784.09
10589.79 6213.83 2149.59 1438.60 6589.30
10211.96 6008.22 2109.66 1383.79 6353.66
10077.38 5781.45 2034.27 1311.16 6070.82
9708.28 5639.19 1913.78 1247.70 5806.75
9458.29 5487.53 1800.79 1177.59 5950.12
9276.01 5260.65 1900.27 1148.33 5720.96
8990.58 5094.26 1797.77 1112.80 5514.96
8880.70 4936.53 1766.74 1099.50 5406.04
8649.95 4741.27 1654.09 1091.49 5726.51
8433.24 4635.37 1556.66 1084.06 5626.30
8018.28 4514.35 1445.85 1080.71 5429.13
7613.52 4459.66 1379.90 1082.85 5263.40
7336.34 4433.55 1363.01 1082.83 5109.63
7171.88 4453.43 1304.43 1094.76 5021.39
7082.91 4492.55 1284.71 1110.11 4983.12
7194.66 4584.56 1292.18 1118.82 5003.53
7516.59 4843.81 1293.69 1147.61 5173.55
8023.37 5070.31 1325.52 1189.42 5425.29
8951.26 5499.14 1401.48 1272.12 5903.29
9920.34 5938.26 1555.96 1380.70 6389.01
10398.03 6306.08 1747.47 1505.73 6769.52
10824.23 6518.07 1924.57 1572.56 7175.85
10894.78 6565.87 2012.31 1570.37 7345.27
10763.21 6516.72 2012.80 1495.59 7369.67
10848.28 6522.33 2001.92 1423.97 7435.36
10956.00 6519.39 2009.88 1430.33 7489.15
10945.37 6504.20 1973.87 1372.74 7359.57
10891.22 6462.93 1910.03 1380.46 7372.86
10794.03 6435.86 1832.68 1352.56 7379.02
10694.27 6404.70 1780.95 1311.67 7394.64
10663.71 6401.51 1758.41 1311.33 7380.26
10661.50 6396.95 1733.00 1292.40 7390.52
10522.88 6404.61 1728.89 1289.98 7409.71
10517.96 6381.39 1692.26 1298.90 7406.92
10493.34 6355.38 1702.36 1313.84 7377.05
10439.07 6342.56 1698.75 1311.03 7282.78
10408.22 6336.50 1644.75 1351.89 7164.09
10579.76 6425.88 1633.12 1342.36 7168.77
10794.11 6538.96 1630.03 1375.70 7238.50
11045.36 6672.69 1640.34 1384.19 7286.71
11446.19 6724.29 1710.76 1452.77 7388.14
12001.86 6837.31 1847.19 1518.09 7686.07
12033.49 6798.50 1976.66 1526.67 7752.54
11829.72 6726.27 2062.51 1529.11 7661.22
11555.12 6566.12 2071.39 1479.82 7468.48
11258.80 6569.40 2047.32 1430.92 7290.68
11013.99 6594.36 1998.81 1427.27 7155.41
10758.13 6445.37 1927.61 1396.18 6993.71
10387.84 6287.06 1894.21 1372.24 6766.26
9962.15 6072.17 1802.33 1346.54 6497.00
9919.94 5843.03 1725.38 1281.18 6199.52
9557.72 5683.60 1633.18 1220.12 5925.79
9283.62 5568.11 1500.22 1151.70 6108.22
9023.52 5322.88 1661.87 1104.34 5905.93
8817.40 5092.25 1571.19 1091.42 5668.62
8619.22 4915.69 1520.08 1073.95 5509.09
8474.63 4666.48 1421.04 1049.11 5816.49
8225.24 4512.50 1300.01 1069.15 5637.84
7843.77 4442.46 1212.19 1059.24 5448.00
7476.58 4369.44 1163.91 1072.58 5306.07
7235.80 4351.80 1113.86 1075.15 5158.94
7104.13 4330.85 1071.90 1074.35 5052.06
7091.46 4341.77 1035.86 1062.55 5023.04
7145.00 4408.68 1042.41 1076.17 5036.70
7442.16 4528.68 1053.09 1102.32 5115.34
7800.36 4726.70 1081.09 1128.35 5385.89
8686.72 4999.26 1167.22 1194.02 5862.22
9597.82 5354.75 1314.12 1288.66 6362.66
9982.47 5716.16 1473.53 1419.61 6766.47
10448.38 5917.29 1618.41 1491.84 7082.16
10530.93 6057.92 1736.13 1491.37 7216.82
10437.07 6110.51 1745.24 1462.37 7242.32
10456.73 6234.41 1724.34 1455.53 7304.30
10476.12 6253.97 1756.10 1435.33 7307.81
10430.25 6224.13 1718.47 1382.95 7269.48
10272.89 6194.63 1702.78 1375.53 7206.37
10054.04 6183.90 1720.67 1391.91 7168.55
9993.82 6114.01 1700.91 1359.02 7183.22
9960.56 6089.62 1703.20 1365.35 7192.19
9778.11 6067.28 1707.29 1373.09 7186.83
9693.26 6031.98 1689.66 1366.54 7243.30
9624.71 5983.91 1709.10 1383.25 7288.39
9650.48 5941.91 1705.44 1391.94 7192.01
9527.59 5921.14 1658.62 1400.06 7157.97
9498.82 5894.11 1644.87 1425.37 7205.69
9596.90 5932.68 1633.24 1444.60 7234.67
9768.85 5988.19 1635.29 1455.52 7317.80
10091.53 6091.23 1684.31 1491.94 7420.90
10623.49 6140.40 1748.93 1509.10 7565.09
11407.70 6390.59 1894.15 1574.62 7772.85
11699.05 6648.98 2031.18 1580.20 7779.39
11628.27 6663.47 2125.07 1566.17 7649.56
11392.34 6582.21 2118.82 1529.58 7490.31
11189.29 6670.36 2082.98 1474.00 7272.42
11015.15 6755.15 2004.52 1473.81 7074.41
10807.16 6584.71 1959.50 1446.03 6870.02
10570.65 6439.69 1929.55 1371.76 6673.28
10176.98 6217.65 1869.28 1309.99 6449.70
10061.61 6026.00 1756.45 1249.92 6114.97
9741.10 5803.29 1666.05 1184.90 5873.79
9509.67 5661.08 1552.90 1130.90 5950.70
9223.41 5441.51 1686.33 1089.69 5736.22
8905.12 5302.21 1614.70 1056.13 5557.61
8739.31 5135.55 1554.67 1040.60 5349.42
8564.70 4938.26 1445.22 1041.15 5654.42
8395.72 4719.56 1352.85 1025.11 5518.71
8011.95 4618.46 1241.25 1026.93 5340.94
7711.27 4601.22 1195.76 1009.45 5141.76
7480.13 4599.26 1157.70 1014.17 5010.41
7344.24 4563.22 1153.09 1015.27 4934.09
7318.39 4626.30 1123.69 1024.66 4902.07
7362.14 4735.35 1130.91 1034.60 4895.45
7652.16 4974.43 1152.96 1063.97 5024.16
8055.81 5282.76 1195.55 1097.08 5232.25
8982.98 5780.25 1274.78 1196.70 5696.49
9872.88 6242.69 1439.47 1308.76 6213.63
10255.14 6729.29 1607.97 1430.00 6569.91
10651.63 6856.73 1743.51 1497.47 6927.19
10703.73 6765.47 1875.45 1505.25 7063.90
10474.93 6613.81 1890.96 1482.56 7024.36
10435.49 6551.27 1895.98 1445.76 7076.93
10398.18 6438.03 1879.36 1407.64 7049.73
10382.50 6414.94 1875.01 1354.72 7026.89
10298.24 6335.51 1840.18 1314.41 6976.96
10030.47 6295.90 1835.84 1298.11 6915.84
9972.10 6278.01 1804.34 1260.49 6877.62
9952.57 6203.11 1811.95 1236.43 6851.57
9850.80 6192.66 1804.07 1236.45 6819.47
9805.12 6151.31 1837.19 1225.42 6864.22
9785.69 6151.04 1834.33 1224.00 6805.37
9774.00 6143.27 1854.41 1236.27 6738.32
9770.96 6093.47 1838.35 1232.89 6658.63
9795.94 6083.57 1829.29 1241.27 6656.35
10043.07 6165.99 1849.27 1249.27 6681.28
10336.79 6252.31 1904.05 1261.82 6683.69
10651.58 6385.51 1898.09 1288.13 6804.17
11139.94 6469.84 1966.20 1335.80 6963.62
11779.26 6766.66 2091.96 1421.07 7303.25
12022.09 6977.68 2230.56 1430.33 7491.48
11935.14 7066.93 2321.27 1435.35 7442.89
11673.22 6988.28 2330.69 1421.36 7340.78
11530.01 7057.08 2304.45 1404.37 7194.08
11365.02 7091.86 2280.24 1401.52 7064.16
11076.10 6930.60 2224.69 1380.94 6919.07
10660.26 6714.90 2157.01 1354.18 6664.19
10192.48 6436.31 2065.76 1295.12 6439.70
10181.63 6237.75 1987.05 1248.54 6148.11
9839.20 6030.39 1890.10 1189.33 5879.26
9567.36 5812.29 1786.18 1143.37 5993.65
9322.81 5569.69 1950.45 1111.55 5709.93
9102.86 5373.27 1850.72 1089.79 5530.21
8879.75 5228.67 1776.39 1057.98 5376.62
8720.47 4997.70 1658.68 1057.26 5637.34
8493.81 4843.53 1558.00 1057.82 5509.17
8094.05 4698.05 1458.20 1057.10 5328.60
7743.18 4623.60 1381.50 1050.71 5195.38
7557.17 4594.99 1314.59 1056.50 5091.41
7400.69 4619.52 1291.03 1066.94 4953.52
7380.12 4695.09 1268.84 1073.82 4923.31
7481.71 4795.07 1240.33 1091.00 4936.12
7802.17 4996.81 1246.78 1109.54 5105.54
8244.77 5313.41 1292.25 1157.76 5393.08
9146.13 5861.12 1356.97 1264.56 5846.60
10025.89 6369.56 1492.91 1373.67 6348.53
10430.73 6844.57 1648.16 1512.31 6687.03
10805.45 6989.70 1759.07 1592.50 7033.42
10815.18 6903.71 1894.50 1569.97 7194.99
10614.64 6793.84 1890.09 1551.58 7176.87
10550.67 6660.18 1905.48 1517.66 7228.88
10374.68 6569.57 1914.59 1458.77 7177.55
10275.93 6425.28 1853.40 1398.09 7121.83
10114.86 6341.41 1791.59 1334.90 7040.86
9836.49 6274.21 1732.15 1303.03 7005.48
9708.36 6174.88 1724.53 1290.13 6933.15
9694.25 6106.21 1733.34 1282.87 6944.95
9599.29 6053.56 1720.46 1284.49 6884.68
9499.46 6014.80 1708.03 1263.01 6885.81
9406.83 6009.77 1750.89 1253.92 6842.45
9373.40 6011.27 1705.48 1282.35 6773.27
9257.07 5963.31 1677.69 1273.03 6672.81
9258.18 5944.17 1639.94 1266.66 6626.26
9300.73 5971.24 1607.49 1275.19 6613.32
9395.56 6024.11 1601.08 1287.39 6650.70
9541.75 6183.07 1636.80 1324.33 6665.12
9956.30 6146.83 1708.72 1388.53 6853.70
10688.34 6298.71 1821.65 1476.25 7135.16
10979.31 6440.32 1924.24 1500.28 7260.04
10949.35 6549.83 1969.36 1480.85 7179.83
10712.27 6487.61 1917.32 1462.24 6991.24
10562.65 6641.87 1857.18 1445.32 6828.81
10487.12 6681.39 1808.07 1440.06 6681.95
10322.66 6552.06 1796.36 1398.01 6538.83
10117.23 6414.29 1771.84 1378.70 6332.41
9883.74 6211.38 1723.31 1339.02 6138.35
10005.82 6054.47 1659.96 1296.46 5928.84
9805.19 5911.12 1587.21 1242.79 5765.36
9658.01 5801.77 1481.89 1165.63 5899.19
9446.04 5604.58 1622.54 1143.61 5679.99
9149.81 5425.83 1550.55 1118.72 5466.06
8961.10 5255.25 1512.68 1097.56 5240.84
8707.69 5047.15 1392.98 1079.29 5462.42
8402.79 4837.37 1249.31 1049.90 5282.92
7986.48 4741.90 1156.26 1038.52 5042.63
7667.40 4627.43 1080.84 1044.60 4831.35
7367.94 4595.48 1048.52 1040.43 4698.42
7159.66 4611.36 1045.06 1037.27 4573.03
7099.18 4609.27 1019.81 1032.79 4509.19
7108.16 4675.98 1014.07 1025.86 4500.17
7240.51 4787.99 1019.53 1046.51 4566.25
7382.92 4887.79 1013.08 1056.20 4649.02
7688.80 5158.27 1039.39 1083.80 4768.24
8048.06 5401.11 1107.09 1113.22 4910.91
8549.80 5765.27 1171.46 1166.84 4979.56
9138.47 5962.85 1246.55 1216.58 5261.55
9531.70 6128.17 1338.30 1278.07 5566.67
9661.21 6163.63 1431.80 1319.11 5751.78
9824.29 6180.86 1503.67 1353.99 5928.31
9682.08 6079.47 1551.91 1356.87 5947.89
9531.35 5988.05 1568.66 1335.88 5959.83
9311.34 5884.34 1594.76 1311.66 5985.67
9048.55 5784.21 1587.56 1298.57 5943.36
8873.26 5686.19 1615.00 1282.68 5880.65
8729.07 5577.74 1592.42 1259.75 5772.70
8596.90 5503.55 1564.94 1243.25 5660.67
8437.20 5468.83 1530.34 1228.17 5651.21
8307.78 5418.15 1524.30 1209.12 5578.64
8281.39 5376.33 1487.61 1193.20 5501.80
8201.18 5372.89 1436.23 1210.12 5450.50
8167.59 5395.76 1392.58 1216.53 5453.62
8294.56 5457.13 1401.57 1229.31 5557.80
8490.06 5521.56 1439.43 1237.71 5711.05
8735.36 5708.30 1491.31 1251.83 5811.33
9014.33 5746.51 1560.44 1319.61 6049.63
9768.60 5973.86 1646.23 1388.07 6299.47
10155.38 6112.07 1752.96 1413.08 6443.47
10119.26 6159.41 1808.87 1400.59 6319.35
9838.28 6099.96 1777.67 1372.77 6174.52
9569.00 6230.69 1764.11 1346.14 6059.38
9483.26 6265.36 1733.76 1337.68 5954.26
9389.60 6151.96 1681.85 1309.72 5865.02
9219.56 6018.92 1626.53 1260.83 5709.76
9007.72 5874.26 1619.28 1236.36 5601.76
8977.74 5769.71 1570.44 1195.63 5443.83
8777.42 5704.56 1513.62 1150.86 5284.74
8675.46 5611.55 1458.70 1098.22 5457.18
8421.41 5440.91 1660.67 1057.87 5301.15
8182.24 5285.24 1623.98 1020.16 5148.64
7900.28 5156.65 1571.84 1006.05 4968.28
7673.27 4954.74 1440.19 992.66 5259.30
7454.50 4813.82 1360.67 984.76 5078.62
7116.60 4688.50 1278.77 975.93 4942.52
6860.12 4606.41 1216.47 972.19 4814.82
6652.74 4533.55 1160.18 972.14 4671.08
6596.64 4477.60 1075.78 982.24 4559.73
6456.54 4518.39 988.36 1003.21 4475.29
6511.48 4522.54 953.98 1013.91 4449.10
6588.62 4587.87 960.90 1011.82 4462.75
6710.32 4704.20 980.38 1025.22 4487.89
6912.52 4799.56 988.92 1030.73 4555.26
7068.39 4929.39 1037.49 1060.28 4588.31
7385.76 5197.81 1048.83 1097.34 4573.12
7820.51 5415.93 1071.26 1129.37 4758.91
8320.43 5564.98 1176.17 1174.19 4960.24
8631.64 5649.03 1264.88 1213.36 5173.87
8904.31 5700.21 1334.36 1256.13 5376.46
8908.37 5680.31 1374.10 1276.10 5530.25
8845.88 5685.10 1398.83 1303.07 5679.47
8701.95 5643.98 1443.13 1312.87 5657.55
8586.53 5580.03 1461.86 1291.24 5554.41
8485.86 5495.59 1460.34 1252.96 5544.64
8540.62 5460.66 1454.88 1210.84 5441.58
8590.42 5449.15 1453.11 1191.96 5580.05
8415.18 5461.85 1448.79 1183.96 5583.13
8266.25 5396.96 1463.60 1169.78 5486.32
7873.95 5393.32 1421.28 1166.90 5416.65
8018.21 5396.37 1432.91 1167.98 5382.63
8136.98 5428.97 1442.58 1171.62 5385.11
8210.09 5434.52 1426.75 1170.69 5406.09
8423.75 5527.46 1498.53 1183.92 5484.16
8640.96 5656.72 1552.27 1220.16 5717.59
8982.79 5689.05 1596.91 1305.42 5977.39
9752.13 5912.14 1706.17 1376.69 6216.15
10235.38 6120.76 1829.24 1389.84 6481.11
10216.48 6128.07 1937.29 1386.62 6465.45
10033.03 6058.45 1925.26 1372.46 6377.00
9863.31 6191.47 1909.70 1354.84 6320.22
9669.01 6198.99 1868.33 1338.85 6219.65
9484.27 6081.51 1830.41 1322.77 6139.18
9306.81 5919.51 1783.74 1293.43 6002.57
8913.73 5748.20 1703.37 1250.48 5867.40
8849.77 5597.31 1650.53 1214.03 5653.27
8559.37 5493.56 1535.45 1173.99 5449.48
8395.03 5392.10 1458.09 1126.25 5518.12
8151.51 5196.20 1591.90 1073.84 5329.18
7920.59 5077.38 1518.54 1049.12 5193.13
7728.46 4976.22 1478.03 1029.47 4981.67
7543.48 4825.21 1391.61 1023.13 5279.70
7417.93 4685.77 1287.21 1020.63 5168.34
7110.91 4601.75 1201.38 1017.64 5021.68
6857.61 4536.31 1168.71 1023.59 4883.84
6719.95 4506.01 1141.95 1029.00 4819.23
6627.18 4511.88 1126.48 1028.72 4739.38
6659.34 4564.59 1075.79 1029.99 4764.66
6820.07 4688.70 1056.21 1065.89 4719.30
7158.15 4920.38 1123.44 1104.94 4790.00
7602.06 5232.37 1149.84 1168.58 5009.87
8424.94 5687.26 1245.64 1247.60 5483.12
9242.04 6192.85 1388.61 1339.83 6024.69
9652.55 6587.05 1524.14 1462.89 6444.36
9969.25 6713.83 1674.36 1514.58 6827.46
10099.62 6638.48 1766.73 1511.43 7065.95
9928.53 6500.33 1805.97 1490.26 7123.25
9924.07 6449.29 1803.47 1466.83 7141.11
9938.10 6392.26 1834.09 1432.88 7053.70
9975.91 6299.88 1818.22 1397.23 7014.36
9901.18 6251.32 1800.38 1409.45 7031.61
9774.32 6220.73 1814.00 1404.68 6978.43
9605.45 6268.74 1786.96 1412.07 6952.42
9488.85 6272.10 1821.10 1400.58 6987.24
9473.57 6261.98 1816.47 1387.53 6923.61
9516.11 6246.29 1825.51 1369.79 7075.12
9446.50 6248.77 1820.20 1362.13 6955.59
9351.15 6234.64 1847.81 1384.22 6901.01
9322.11 6229.70 1807.09 1393.37 6811.48
9266.62 6191.26 1783.68 1394.82 6743.22
9283.25 6233.54 1756.78 1410.38 6748.44
9466.77 6264.37 1792.26 1419.80 6763.06
9637.16 6366.48 1829.40 1474.18 6908.31
10128.35 6320.46 1888.07 1526.88 7016.78
10942.16 6512.35 1989.70 1607.06 7445.55
11318.06 6651.82 2137.25 1625.34 7665.52
11259.05 6685.96 2296.75 1611.06 7682.22
11060.27 6590.38 2311.24 1602.46 7529.27
10774.95 6568.33 2272.50 1574.32 7347.02
10580.62 6604.42 2248.25 1563.35 7232.06
10436.92 6466.26 2195.80 1533.38 7063.20
10029.29 6302.56 2120.74 1489.44 6869.86
9679.47 6065.77 2056.35 1436.38 6607.41
9666.15 5842.67 2021.06 1372.46 6305.75
9123.32 5716.42 1893.14 1291.72 6017.59
8985.68 5593.68 1778.69 1230.17 6086.63
9087.91 5360.92 1921.70 1188.62 5886.99
8903.14 5217.18 1822.14 1158.31 5737.52
8667.04 5079.02 1747.69 1134.25 5583.97
8565.16 4913.59 1650.52 1113.48 5896.51
8257.56 4771.70 1522.19 1119.37 5742.22
7907.41 4646.61 1421.46 1114.00 5611.04
7584.14 4591.89 1351.43 1106.62 5439.33
7377.10 4573.50 1297.01 1102.76 5330.09
7238.42 4561.48 1273.26 1101.39 5242.31
7207.20 4620.18 1253.66 1125.96 5220.47
7329.30 4766.22 1263.13 1134.71 5285.27
7791.23 4986.96 1256.89 1161.35 5466.88
8243.20 5266.18 1277.45 1205.99 5714.28
9197.77 5788.74 1363.41 1296.01 6177.81
10054.87 6311.59 1521.27 1420.51 6681.92
10502.40 6750.90 1677.82 1545.60 7087.34
10815.71 6805.37 1859.62 1634.55 7420.42
10736.32 6695.86 1970.78 1627.79 7573.68
10535.18 6558.55 1996.12 1584.25 7577.36
10499.75 6513.76 1984.53 1529.98 7642.05
10361.68 6457.69 1962.30 1465.96 7550.72
10257.72 6301.13 1888.92 1439.75 7369.47
10093.04 6274.61 1838.48 1403.00 7276.79
9910.23 6219.03 1813.61 1364.86 7189.41
9773.58 6190.13 1796.72 1339.95 7064.68
9667.02 6162.23 1782.24 1324.42 7026.81
9545.52 6143.81 1752.24 1314.05 6937.02
9474.32 6151.04 1728.52 1299.35 6966.46
9419.95 6133.96 1752.19 1306.21 6933.70
9342.33 6196.98 1724.03 1339.13 6897.14
9280.30 6145.22 1688.88 1333.02 6789.37
9191.82 6111.79 1681.99 1333.08 6739.96
9198.03 6124.79 1690.26 1343.24 6712.70
9426.12 6233.52 1720.55 1367.03 6729.78
9812.03 6314.60 1803.27 1384.13 6828.05
10392.08 6331.05 1848.07 1447.72 6996.30
11258.44 6485.65 1973.75 1533.28 7348.08
11661.35 6679.01 2081.33 1575.71 7547.28
11679.46 6692.54 2152.84 1582.50 7521.28
11502.97 6619.42 2152.11 1559.93 7329.08
11318.51 6682.66 2116.30 1555.69 7196.84
11197.76 6730.65 2040.00 1552.30 7087.82
10944.41 6542.24 1986.95 1517.67 6961.36
10653.46 6358.70 1925.40 1468.72 6730.87
10242.36 6120.33 1837.40 1405.41 6502.57
10152.47 5933.65 1796.83 1335.77 6212.12
9784.82 5792.16 1697.37 1275.21 5897.36
9489.70 5600.34 1595.61 1222.47 6021.97
9341.22 5357.78 1699.93 1182.37 5804.86
9119.95 5214.36 1594.56 1163.65 5568.53
8893.93 5066.08 1517.43 1143.61 5418.33
8720.49 4874.96 1386.89 1132.35 5685.38
8498.76 4732.27 1290.60 1124.51 5538.98
8085.83 4640.16 1191.73 1116.21 5346.23
7799.82 4559.30 1124.78 1099.04 5187.94
7528.74 4532.58 1084.87 1096.54 5048.25
7333.22 4599.37 1058.08 1096.16 4916.61
7298.49 4631.95 1047.14 1099.06 4878.86
7455.10 4749.44 1049.42 1098.13 4907.92
7744.09 4951.63 1063.81 1127.40 5090.13
8217.58 5300.46 1105.69 1171.33 5351.33
9193.39 5798.93 1189.67 1269.00 5811.48
10122.54 6261.28 1316.31 1380.48 6307.21
10585.34 6677.87 1474.78 1506.25 6713.44
10998.44 6769.20 1645.84 1597.61 7085.02
10967.66 6692.30 1754.22 1614.13 7190.38
10710.01 6560.31 1772.74 1593.39 7216.29
10585.18 6460.55 1815.07 1571.92 7320.09
10446.97 6354.35 1811.91 1529.37 7258.65
10245.97 6230.75 1763.86 1502.05 7226.95
10098.23 6257.97 1729.30 1474.74 7186.11
9881.22 6235.00 1653.79 1464.25 7182.45
9731.68 6235.64 1613.18 1438.73 7232.07
9652.33 6226.34 1607.88 1429.22 7251.92
9571.84 6196.98 1580.18 1418.92 7266.22
9599.45 6191.94 1557.04 1396.40 7415.00
9657.19 6186.06 1568.18 1383.58 7404.21
9622.67 6163.61 1549.61 1377.39 7337.72
9566.70 6164.44 1526.39 1358.41 7338.16
9480.13 6145.19 1506.67 1351.64 7311.19
9542.27 6167.56 1478.38 1361.24 7282.98
9657.29 6242.16 1504.66 1358.43 7350.56
9895.64 6323.86 1519.83 1400.57 7372.12
10382.89 6291.19 1623.77 1469.68 7460.90
11002.66 6463.05 1679.17 1515.91 7651.75
11122.40 6560.07 1775.01 1536.39 7756.79
11006.16 6562.98 1861.59 1529.24 7672.89
10735.86 6479.76 1848.24 1512.12 7487.31
10474.92 6520.47 1830.45 1490.49 7317.23
10266.97 6541.04 1787.09 1484.55 7149.96
10054.19 6375.00 1737.71 1454.92 7007.28
9706.77 6252.51 1737.14 1414.83 6736.02
9313.72 6030.59 1719.70 1366.03 6508.88
9339.50 5861.44 1645.28 1294.37 6205.47
9070.25 5711.53 1587.12 1239.99 5949.89
8911.03 5576.61 1464.05 1195.90 6090.99
8674.59 5363.65 1633.97 1149.29 5862.61
8453.83 5238.28 1549.16 1120.05 5628.87
8284.53 5044.38 1484.75 1093.67 5413.49
8143.04 4810.26 1426.74 1075.65 5737.12
7890.67 4659.72 1294.24 1058.53 5494.16
7468.06 4571.43 1194.79 1071.06 5282.81
7110.34 4520.35 1121.11 1061.89 5123.10
6846.33 4469.67 1101.82 1053.93 4949.25
6696.26 4512.82 1090.73 1066.55 4798.22
6698.94 4577.28 1020.83 1075.56 4788.49
6764.96 4678.60 1044.08 1073.18 4853.11
7077.68 4904.55 1078.39 1098.40 5018.61
7537.27 5189.12 1116.06 1138.26 5246.23
8318.28 5616.39 1192.85 1195.22 5734.01
9017.05 6038.24 1334.90 1274.19 6259.68
9284.07 6435.06 1504.06 1376.00 6602.60
9556.07 6559.76 1613.97 1434.85 6955.82
9573.04 6546.39 1707.48 1433.90 7040.58
9455.38 6510.52 1733.22 1405.73 7018.83
9505.55 6459.50 1726.48 1384.79 7045.79
9464.06 6419.19 1707.61 1364.91 7066.42
9464.86 6398.94 1644.06 1329.82 6930.50
9429.14 6378.96 1595.68 1269.55 6886.88
9263.75 6366.93 1592.38 1243.71 6869.08
9191.97 6384.46 1568.28 1221.13 6834.43
9200.65 6365.13 1613.23 1207.71 6774.11
9231.37 6374.09 1611.22 1189.62 6669.03
9195.83 6430.50 1653.37 1195.79 6706.89
9125.33 6467.94 1629.68 1222.19 6645.80
9109.93 6481.76 1611.09 1250.37 6613.86
9081.41 6435.29 1616.67 1230.17 6552.47
9043.17 6431.02 1595.42 1253.04 6505.96
9053.95 6455.51 1604.58 1264.95 6486.62
9122.13 6443.37 1610.56 1277.14 6546.89
9231.37 6464.80 1669.51 1296.12 6765.43
9452.54 6380.53 1778.22 1378.92 6970.77
10057.22 6533.85 1863.79 1471.05 7249.91
10337.06 6652.95 1978.20 1503.57 7425.77
10214.49 6654.74 2097.04 1504.20 7367.82
10030.88 6531.62 2110.90 1490.25 7261.29
9791.58 6522.85 2062.02 1480.09 7106.42
9677.48 6535.72 2025.04 1482.94 6986.77
9462.85 6360.27 1968.14 1459.14 6906.44
9209.90 6148.16 1949.89 1420.64 6687.50
8886.95 5927.80 1881.86 1369.72 6521.61
8986.79 5805.30 1790.04 1312.84 6242.25
8740.72 5663.91 1689.23 1245.34 6035.62
8644.76 5514.89 1598.67 1190.61 6146.79
8603.77 5324.16 1748.10 1144.17 5926.08
8359.85 5166.28 1637.45 1100.91 5726.40
8227.96 4992.68 1573.17 1102.12 5534.75
8023.07 4802.93 1464.15 1090.02 5844.53
7767.17 4683.51 1381.09 1077.86 5678.82
7360.67 4580.57 1290.28 1089.94 5477.11
7041.52 4531.28 1223.05 1091.05 5341.28
6820.11 4506.46 1206.73 1097.22 5191.84
6708.24 4493.09 1155.52 1099.61 5087.65
6675.38 4554.78 1123.12 1099.77 5054.51
6797.09 4641.03 1100.36 1112.65 5077.69
7123.68 4837.71 1126.91 1131.97 5238.73
7518.31 5110.63 1143.65 1171.87 5454.12
8343.22 5469.02 1227.47 1269.40 5977.19
9115.46 5887.81 1387.33 1370.49 6508.11
9427.66 6305.32 1541.54 1494.67 6810.16
9757.83 6500.89 1669.05 1604.51 7141.69
9772.70 6538.60 1797.56 1626.01 7310.91
9637.41 6581.80 1831.81 1573.15 7299.57
