# "Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-046129.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-046126.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-016001.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-018106.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-043091.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-036031.epw"
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.39008,0.567123,2.09057,0,0.497852,1.26105
2.59352,0.4688,2.3747,2.22468,0.239948,1.87164
2.70519,2.2614,2.43732,2.61299,1.45238,1.92393
2.7062,2.5891,2.6686,2.72053,1.2171,1.52216
2.66534,2.05823,2.75468,2.72039,1.4659,0.545534
2.54902,2.50406,2.74544,2.68531,0.531355,0.718333
1.31506,1.56518,2.74516,2.70337,1.87128,0.233568
2.62704,0.789817,2.65828,2.73734,1.52634,0.00108862
2.3789,2.11852,2.66645,2.73243,1.88601,0
2.31626,1.79477,2.41457,2.59718,0.808945,0
2.16946,1.60106,2.46545,2.51708,0.214154,0
0,0,0,1.90437,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.26119,2.05077,1.97928,0,0,0.338863
2.4963,2.42627,2.25774,1.90502,0,1.76881
2.6218,2.56071,2.40716,2.12638,0,0.879609
2.73984,2.69193,2.54515,2.33691,0,0.226688
2.72075,2.67482,2.68015,2.65795,0,0
2.73794,2.69759,2.67321,2.64526,0,0.159743
2.7858,2.77272,2.70826,2.62887,0,1.48415
2.79764,2.78338,2.71763,2.66875,0.219154,0
2.73483,2.67068,2.67153,2.65579,0,1.30492
2.46889,2.35822,2.32577,2.47243,0,2.01072
2.29304,2.32415,2.29913,2.43008,0.249584,1.52188
0,0,0,1.77648,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.295921,0
2.30079,2.12903,1.83821,0,2.25521,2.39564
2.6512,2.636,2.18242,0.295442,2.497,2.58422
2.72333,2.72075,2.4112,1.18861,2.53917,2.64998
2.73222,2.73124,2.59416,2.13149,1.92672,2.66389
2.70773,2.69753,2.63437,2.61034,2.36658,2.62779
2.72835,2.71148,2.6305,2.61171,2.21005,2.66072
2.77038,2.76156,2.67472,2.63804,1.9434,2.68478
2.78478,2.75933,2.6988,2.67955,1.69651,2.6614
2.73405,2.69211,2.61243,2.67906,2.2006,2.54306
2.52598,2.41517,2.39067,2.60856,2.21057,2.24607
2.32578,2.2734,2.36665,2.45554,0.990466,1.74492
0,0,0,1.8801,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.31055,2.08741,1.85074,0,0.154172,1.39432
2.65124,2.55583,2.1903,2.16646,0.645133,1.98315
2.71881,2.67408,2.46902,2.54959,0.222328,1.8962
2.71729,2.67701,2.61089,2.68133,0.105575,1.37867
2.68931,2.55617,2.60153,2.68431,0,1.41094
2.70019,1.38208,2.46964,2.64983,0,0.801642
2.73618,2.15001,1.5837,2.7142,0,0.226745
2.74108,1.85524,1.8079,2.74561,0,0
2.66325,2.47317,2.06455,2.73007,0,0
2.20054,2.0969,1.00853,2.54356,0,0
2.08055,2.19209,1.83639,2.38151,0,0.26283
0,0,0,1.99214,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.50138,0,2.05317,0,0,1.25045
1.96612,0,1.91448,2.06917,0,0.739988
1.62071,1.72281,2.45307,2.53201,0,0.79364
0.497664,0.851196,2.63051,2.66476,0,0.541066
0,1.24455,2.68582,2.67233,0,0.298576
0,0,2.67191,2.64122,0,1.73746
0,0,2.65718,2.69498,0,1.74017
0,0,2.61763,2.72839,0,1.70468
0,0,2.4424,2.71722,0,2.08656
0,0,2.25646,2.50698,0,1.93621
0,0,2.29299,2.46344,0,1.59436
0,0,1.0988,1.99984,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.0628,0,1.88039,0,0,0
2.46996,0,2.2243,2.09431,1.37084,1.62679
2.50467,0.460062,2.42118,2.4203,0.987214,2.14317
1.71798,0.234713,2.56289,2.64495,0.202325,1.22441
2.06946,0.00729567,2.61061,2.6429,0,0.916096
1.47899,0.354879,2.60201,2.59368,0,0.42754
0.221162,0.839327,2.64709,2.6028,0,1.67758
1.67448,0.215596,2.55874,2.43915,0,2.00444
0.651181,0.201996,2.48372,1.01584,0,2.04185
0.338945,1.18725,2.32718,1.59529,0,1.82127
0.57086,0.223092,2.16877,0.35486,0,1.57876
0,0,1.12372,1.07625,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.223001,0,1.72287,0,0.205517,1.50735
0.638636,0.775571,1.98383,0,0.230756,1.63411
0.219484,0.198867,2.14367,0,0,0.208589
0.481262,0,2.29103,0,0,0.170256
0.215013,0,2.48761,0,0,0
0,0,2.5602,0,0,0
0.834791,1.12027,2.37127,0,0,1.09335
0.844761,1.11439,2.33538,0,0,0.213153
1.86504,1.15754,2.18695,0,0,1.37326
0.330578,1.42302,2.05597,0,0,0.221288
1.62625,0,2.06543,0,0.160374,0.0614068
0,0,1.09984,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.92614,1.87539,0,0,1.35364,0
2.36647,2.35619,0,0,2.32972,0.218727
2.43747,2.51669,0,0,2.15023,0.143863
1.92457,2.53402,0,0,1.78241,0
1.5641,2.34438,0,0,1.13196,0
1.49666,2.39085,0,0,1.82278,0
0.399161,1.95103,0,0,1.29088,0.051351
1.18316,2.32591,0.209088,0,0.847943,0.292061
0.2343,2.22922,0,0.218191,2.00041,0.217406
1.53531,1.85458,0,0.175848,2.10565,0.869945
1.87021,1.30813,0,0.0487319,1.19798,0.876311
0,0,0,0.131709,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.280336,0
0,1.07316,1.49676,0,1.74692,2.18191
0,1.26438,1.79496,0,2.2822,2.29531
0,0.516438,1.94757,0,2.12632,2.14565
0.0141237,0.804748,2.05423,0.142137,1.28121,1.66684
0.0187098,0,2.25058,0.294607,0.904454,1.57485
0.221772,0,2.35589,1.13256,1.64527,1.78083
0,0,2.12696,1.99608,1.57981,1.86941
0,0,2.25227,1.02188,0.250596,2.22942
0,0,2.21146,0,2.05362,2.2413
0,0,2.01387,0,0.360955,2.0296
0,0,1.67608,1.71626,1.0493,1.74283
0,0,0.334829,1.60421,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.201605,0
1.05641,0.382853,0,0,1.9967,2.23338
0.197544,1.93419,0,0,1.25695,2.50224
0.539227,1.02839,0,0,2.25056,2.5906
0.377656,2.05012,0,0.00938653,2.28851,2.60228
0.220015,2.06378,0,0.231695,1.81323,2.56393
1.17394,0.903062,0,0.0653175,0.276336,2.59014
0.211973,0,0,0,0.652657,2.50655
0.802219,0,0,0.256624,1.68183,2.34731
0.333442,0,0,0.214464,1.27051,1.87052
0.239879,0,0,0,0.199338,2.0458
1.05898,0.309776,0.0973473,0,0.497028,1.75419
0,0,0.0191357,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.447051,0.731485
0,0,0,1.43683,1.11476,0.982959
0,0,0,0.449646,1.29432,1.2813
0,0,0,1.01346,0.304089,0.968016
0,0,0,0.641981,0.234283,1.59164
0,0,1.8672,0.319684,0.0247715,0.541688
0,0,1.9803,0.956346,1.26922,0.228891
0,0,1.90016,1.09547,0.210689,0.0771183
0,0,1.41635,1.43417,0.167263,0
0,0,0.478112,1.9411,0.221667,0
0,0.469604,0.92365,2.03128,0.334804,0
0,0,0.207904,2.03707,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.73971,0.678405,1.91065,0,0,0
1.72498,1.52467,2.06094,0,0,0
1.53673,0.842523,1.61662,0.811093,0,0.519497
2.09432,1.22721,0.749891,0.600486,0,0.915044
1.46052,1.24816,1.96892,2.47612,0,0.535195
1.84424,1.35671,2.58818,2.50078,0,1.69492
2.5885,2.1832,2.54802,1.62929,0,1.8471
2.17541,1.17657,2.59031,0.848279,0,1.64856
2.17579,1.81089,2.53003,1.07493,0,1.44259
1.9476,2.38367,2.33564,1.0963,0,1.85039
2.02043,2.06354,2.35675,1.892,0.931465,1.64609
0,0,1.40138,0.382865,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.86772,1.83145,0.259007,0,0,2.15676
2.2893,2.18828,0.982079,0.31086,0,2.33062
2.11795,2.28479,1.36825,0.516304,0,1.93814
1.56059,1.63365,1.65111,1.28231,0,0.305387
0.223396,1.68527,1.72941,1.14749,0,0.997256
0,1.28834,2.1704,1.87104,0,1.53841
0,0.191321,2.54147,2.33832,0,1.73255
0,0.403079,2.56963,2.22596,0,1.6736
0.881061,0.21688,2.5231,2.1099,0.122315,2.35315
0.501901,1.59975,2.27271,1.14923,0,1.80242
0.464247,0.548512,2.29585,1.63351,0,1.24342
0,0,1.39241,1.19544,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.56508,0,1.57349,0,0,2.28669
0.880474,0.0948182,1.87798,1.26257,0.176113,2.5149
1.02523,0.29451,1.99932,2.13898,0.472714,2.64678
0.225042,0,1.91172,2.52531,0.236841,2.63642
0,0,2.15606,2.76035,0.00285539,2.63895
0,0,2.07489,2.7499,0.557016,2.72059
0,0,2.10901,2.76308,0.854522,2.73455
0.234203,0,1.38464,2.80273,1.4072,2.63724
0.102981,0,0.228164,2.79079,0.210753,2.53957
0.437576,1.38731,0.296682,2.614,0.143813,2.29639
1.7527,1.59148,1.19194,2.58666,0,2.03128
0,0,1.29759,2.25346,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.88461,1.74934,0.0419685,1.88047,2.29289
0.596959,2.2794,1.98728,1.36409,1.63195,2.5278
0.416518,2.13312,1.65278,2.47739,2.0369,2.67505
1.43251,0.212142,2.05244,2.8085,1.79645,2.69606
0.904337,0.0831633,1.11598,2.83185,1.12954,2.65808
2.05183,0.250574,1.9192,2.80117,0.226726,2.68558
0.20735,0.854769,2.21722,2.80264,1.05163,2.68965
0,2.35433,2.03742,2.83269,1.78489,2.65713
0,2.26876,1.34876,2.8166,2.10396,2.49446
1.16618,1.98338,1.50133,2.61528,2.14112,1.87225
2.06935,2.0701,2.08471,2.56649,1.36318,1.75998
0,0,1.20067,2.28496,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.21754,1.95993,1.60453,0,0,0.331764
2.5671,2.29527,1.90506,2.09856,0,2.04446
2.7001,2.67271,2.12323,2.52942,0.0636629,1.04425
2.64838,2.63241,2.14379,2.76629,0.217011,1.10338
1.52386,2.65224,0.651234,2.78932,0,0.891689
2.55433,2.59165,0.428895,2.75742,0,1.25136
1.38496,1.81713,1.91724,2.78317,0.393236,0.219854
0.476901,1.84944,0.967926,2.81241,0.230764,0.622969
2.44764,0.462851,0.210945,2.76809,0.0491308,0
2.05629,0.350253,0.116217,2.51693,1.15374,0
0.206024,0.79576,0,2.00579,0.778509,0
0,0,0,1.51987,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.10552,1.90296,2.03857,0,0,0.954301
2.61359,2.40316,2.24698,0,0,0.536443
2.69347,2.505,2.40339,0,0,1.00822
2.69307,2.65905,2.57054,0,0,1.27196
2.5652,2.53069,2.74623,0.568994,0,1.23413
1.40673,1.18085,2.72488,2.40583,0,1.43084
1.04571,2.18069,2.4704,2.36073,0,0.95614
0.224425,0.261107,2.67089,1.64566,0,1.66907
1.87771,2.19893,2.40003,2.19665,0,1.15998
2.04433,0.960863,1.3279,2.05474,0,1.71639
2.05113,0.749577,1.69754,2.07974,0,1.75848
0,0,0.282587,1.07465,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.843909,1.83005,1.31729,0,0,1.17639
1.38095,2.31819,1.91851,1.32235,0.26358,2.2364
2.5272,2.54129,2.12168,0.312814,1.55044,2.57892
2.62014,2.63233,2.26578,0.358322,0.292426,2.61706
2.58905,2.61034,1.97913,0.234065,0.590919,2.57848
2.59765,2.62494,2.34393,0.527549,0.985183,2.61508
2.67708,2.6916,0.860667,0.869268,0.885172,2.66174
2.68585,2.52944,1.25956,0.397532,0,2.62876
2.54952,2.32827,0.545403,0,0,2.52044
2.05438,2.09936,1.13035,0.4691,0,1.64745
2.12763,2.06712,0.219457,1.76386,0.00588474,2.12676
0,0,0.147107,1.69773,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.97658,1.85073,0,0,1.44525,2.10526
2.40378,2.19965,0,1.14044,1.80626,2.30138
2.58557,1.89672,0,2.14023,1.96096,2.26415
2.60615,2.11465,0,2.50694,1.40971,0.883913
2.56129,2.1212,0,2.55,1.08337,0.972524
2.40623,1.29219,0.682348,2.51436,2.34032,0
1.84462,1.61475,0.874286,2.53121,1.09723,0.586133
2.00858,1.9959,0.347785,2.55212,1.02809,0.213144
1.57173,2.20091,1.48902,2.48228,1.38797,0.395053
1.72168,1.96362,1.56456,2.44331,2.15813,1.39818
2.0394,1.83559,0.984469,1.40184,1.20591,0.200859
0,0,0,1.93695,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.287626,0,0,1.55662,0.139711
0.351821,2.11635,0,0,0.930364,0.375966
0.223272,1.62686,1.2854,0,1.79492,1.98136
1.13982,0.487062,0.757821,0,1.88049,1.67147
1.60793,0.26077,1.50988,0,1.04036,0.341602
1.80854,0.213999,1.1789,0,1.27514,1.92008
2.08678,1.61733,0.296542,0,0,2.37276
2.31143,1.08819,0.23007,0,0,2.25658
2.27065,1.45346,0,0.399403,0,2.11506
1.66844,1.63201,0,1.70142,0,1.99722
1.96067,1.79781,0,1.71265,0,0.783898
0,0,0,0.485173,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.767976,0,0,1.98883
0,0,1.89186,0.898748,1.70121,2.27833
0,0,2.07208,1.72126,1.3184,2.43468
0,0,2.12455,1.27236,0.34935,2.45654
0,0,2.19115,0,1.48585,2.41017
0,0,0.996349,0,1.60861,2.44825
1.40068,0,0,1.33168,1.46695,2.50707
1.87375,0,0.0709864,0.796799,0.876856,1.98685
1.76841,0.806647,1.2633,0,0.226544,1.44785
0.956164,1.54471,1.75717,0,0.241351,0.570944
1.27784,1.57145,1.78329,0,0.0262664,0.329982
0,0,1.34973,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.0262664,0
0,0,0,0,0.844209,0
0,0,0,0,0.844209,0
0,0,1.95811,1.83009,0.548536,0.885216
0,0.252345,2.09096,1.84207,0.23012,1.28258
0,0,0.866047,1.97299,0.322783,2.12195
0.225026,0,1.74554,2.64846,0.292024,2.00566
0.073798,1.92875,2.53778,2.67399,0.447429,2.35888
0.0688959,2.25025,2.57704,2.70713,1.19769,2.39912
0,2.10967,2.66651,2.74352,1.68275,2.06058
0,0.393762,2.53165,2.73075,1.31568,1.92984
0,0.23109,2.10192,2.59817,1.48817,1.39242
0.243409,0,1.83785,2.50098,1.10345,1.70908
0,0,1.47684,2.19731,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.67409,1.79872,0,1.93405,2.0004
0,2.02015,2.17629,1.71523,2.09795,2.23888
0.0308345,2.30413,2.23796,1.25636,2.2467,2.44352
1.59427,2.31652,1.7578,2.19964,2.32753,2.47573
1.95546,1.99511,2.45015,2.67222,2.12474,2.34652
0.269076,0.207261,2.58851,2.48118,2.42963,2.12147
0,0.176118,2.49105,1.34572,1.92289,2.38254
0,0,2.32074,2.12153,1.0936,1.7893
0,0,2.4938,2.04315,0.516832,2.2212
0,1.58708,2.2238,2.25307,2.08522,2.00036
0,1.49774,2.23598,2.27888,1.59856,1.97231
0,0,1.56751,2.12071,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.181656,1.99756,0,0.527271,0
2.24418,1.23694,2.21615,0.220979,0.944439,0
2.74788,2.4751,2.22585,0.0792769,0.491743,0
2.79264,2.6594,2.3566,0.358159,1.43902,0
2.77756,2.33862,2.7147,1.85354,1.29746,0.476733
2.78455,2.7104,2.78454,2.61095,0.339164,0.23469
2.8016,2.6852,2.72202,2.65964,0,0
2.81801,1.11687,2.75664,2.70599,0,0.135009
2.74585,1.75969,2.61999,2.61466,0,0.827984
2.3845,2.24335,2.38243,2.07564,0.017493,1.41572
2.29298,2.24492,2.45198,2.4527,0,0.202525
0,0,1.66789,2.20301,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.31234,2.16637,2.01676,0,0,0
2.73712,2.62156,2.26885,1.97114,0,0
2.81744,2.78543,2.49188,1.18528,0,0
2.82953,2.84573,2.56398,2.04165,0,0
2.79957,2.82054,2.75489,2.68395,0,0
2.7942,2.82631,2.75544,2.70128,0,0
2.83663,2.86723,2.77028,2.72746,0,0
2.84466,2.86063,2.70448,2.76762,0,0
2.77811,2.73304,2.62484,2.75696,0,0
2.47546,2.39371,2.37022,2.62618,0,0
2.33202,2.37837,2.27494,2.54496,0,0.394213
0,0,1.65732,2.25321,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.30216,2.16641,1.80769,0,1.66263,1.86102
2.6709,2.65895,1.8138,1.87256,1.88524,1.72473
2.75477,2.77107,0.465479,2.06651,2.15128,0.371776
2.77078,2.80106,1.04695,1.42981,1.73838,1.42502
2.74815,2.75224,1.20172,2.63997,2.21276,1.74875
2.75504,2.76002,2.02841,2.7031,1.94166,1.75027
2.79596,2.82512,2.46198,2.71098,2.33487,1.63986
2.80291,2.81974,2.67776,2.71458,2.33594,2.28324
2.74521,2.75471,2.6312,2.09365,2.3767,2.45067
2.43375,2.42949,2.40762,2.21765,2.32345,2.19535
2.3703,2.36118,2.43483,2.53222,1.72282,2.03509
0,0,1.63086,2.20622,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.22929,0
2.30812,2.15657,1.98136,0,2.38353,2.33776
1.49686,2.59427,2.32342,2.25368,2.65375,2.5957
2.70053,2.76703,2.62665,2.68804,2.65223,2.68795
2.78756,2.79798,2.71651,2.76813,2.70918,2.71653
2.76696,2.7724,2.76663,2.78043,2.63738,2.68149
2.77182,2.77513,2.74844,2.74698,2.16335,2.70513
2.81206,2.81885,2.78994,2.75046,2.62711,2.75657
2.80545,2.8218,2.81903,2.7794,2.71428,2.75056
2.48163,2.75427,2.7611,2.76024,2.45858,2.66992
2.37944,2.41773,2.49701,2.60127,2.43093,2.3823
2.02373,2.3454,2.48709,2.52763,1.81173,2.20676
0,0,1.85901,1.99086,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.225983,0
2.37414,2.14747,1.72549,0,2.42364,2.38781
2.7286,2.6405,1.8327,1.83868,2.64141,2.61736
2.80379,2.77421,1.8944,1.45395,2.6858,2.70208
2.81967,2.80397,1.70312,2.53945,2.65647,2.7296
2.79439,2.77094,1.47041,2.63827,2.17607,2.69572
2.79519,2.77775,0,2.60349,2.64314,2.71561
2.82425,2.8166,0,2.60466,2.48527,2.76184
2.82273,2.81088,0.226993,2.54818,2.66337,2.75157
2.75684,2.68391,0,1.07841,2.48384,2.66502
2.455,2.31909,1.23101,0.651728,2.38843,2.35156
2.31934,2.24132,2.25715,1.24246,1.88177,2.19204
0,0,1.26133,1.48058,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.0714982,0
2.06786,2.04115,1.92827,0,2.34566,2.35258
2.5131,2.38139,2.36054,1.96844,2.53447,2.57551
2.60608,2.51091,2.6646,2.61467,2.58257,2.67302
2.61248,2.51563,2.68141,2.59632,2.55785,2.69763
2.569,2.65049,2.85305,1.49316,2.20834,2.66181
2.09176,2.66961,2.85575,1.11452,2.50811,2.67955
0,2.73407,2.88538,1.14122,1.81472,2.73924
1.79903,2.70095,2.86279,2.41293,1.45645,2.72313
2.20528,2.02308,2.70941,2.63759,2.33618,2.6064
0,2.20621,2.52289,2.09362,1.06808,2.33526
0,1.15495,2.49141,2.18764,1.58888,2.11356
0,0,1.81921,1.2043,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.34698,1.84948,0.642358,0,2.16406,2.13544
2.76685,2.58284,2.22201,1.45452,2.33194,2.186
2.86373,2.77462,2.48198,1.1893,1.96609,2.21716
2.88289,2.81056,2.60476,2.28916,2.50666,2.53457
2.84532,2.79023,2.76137,2.04727,2.52834,2.52822
2.49404,2.79994,2.74151,2.60173,2.57222,2.54993
2.87947,2.85547,2.57998,2.21398,2.56538,2.62827
2.90598,2.74469,2.52593,2.52341,2.2888,2.62415
2.83062,2.52857,1.76619,2.14894,2.12613,2.51322
2.30664,1.84496,0.212063,0.775687,1.95723,2.18138
2.32924,0.204096,0.0548409,0.53925,0.997998,1.99927
0,0,0.237367,1.06357,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.7926,1.35504
