# "Hourly Energy (kWh) | Location=E:\/BoM2010-086282.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-066037.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-040842.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-070351.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-023034.epw"
0.817786,0.721564,0.784277,0.846063,0.852166
0.823631,0.529633,0.724223,0.762891,0.841255
0.749103,0.455056,0.606443,0.572240,0.767627
0.591262,0.191375,0.427514,0.456816,0.643370
0.384038,0.200764,0.217592,0.290136,0.461455
0.142048,0.045550,0.024973,0.068880,0.231659
0.000000,0.000000,0.000000,0.000000,0.026793
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.035950,0.033167,0.000000,0.000000
0.068306,0.115377,0.119360,0.090433,0.053954
0.193495,0.183062,0.299182,0.262520,0.128219
0.384532,0.251499,0.535525,0.468878,0.370990
0.664407,0.279593,0.692650,0.479367,0.579251
0.775037,0.272209,0.769121,0.688675,0.718313
0.854439,0.557185,0.790335,0.878391,0.812262
0.253907,0.327874,0.776491,0.905204,0.848395
0.818766,0.257224,0.713760,0.848261,0.843202
0.714595,0.227068,0.593005,0.706830,0.767248
0.573031,0.258570,0.427181,0.518177,0.639059
0.372160,0.171757,0.218279,0.302316,0.461436
0.137575,0.073491,0.025617,0.072681,0.233894
0.000000,0.000000,0.000000,0.000000,0.027185
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.034528,0.033167,0.000000,0.000000
0.063561,0.101582,0.119993,0.085054,0.052946
0.196678,0.211138,0.332671,0.269518,0.126993
0.444156,0.307173,0.494466,0.551570,0.363185
0.660672,0.314231,0.643651,0.731958,0.565538
0.764609,0.354723,0.760349,0.834735,0.699392
0.843259,0.466691,0.785445,0.889022,0.792892
0.851796,0.541924,0.777533,0.897223,0.826126
0.813374,0.407442,0.721032,0.819347,0.824385
0.719209,0.547879,0.604552,0.656317,0.765608
0.565078,0.413253,0.425313,0.490718,0.627179
0.368950,0.149434,0.208268,0.294303,0.453957
0.136189,0.000000,0.025979,0.071455,0.232393
0.000000,0.000000,0.000000,0.000000,0.027879
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.036215,0.000000,0.000000,0.000000
0.047816,0.101889,0.118065,0.079928,0.051604
0.239336,0.241255,0.310702,0.307251,0.126425
0.272869,0.328654,0.536510,0.546774,0.352424
0.599869,0.549555,0.672346,0.725784,0.509746
0.700514,0.683821,0.763610,0.843011,0.652335
0.807681,0.783506,0.784601,0.882248,0.687526
0.808177,0.777940,0.762577,0.895894,0.812115
0.755869,0.703457,0.685569,0.771283,0.766751
0.684514,0.624307,0.589903,0.640040,0.714129
0.555370,0.375361,0.424224,0.460309,0.594943
0.361528,0.226530,0.211429,0.243753,0.429134
0.133832,0.047342,0.025787,0.069307,0.218262
0.000000,0.000000,0.000000,0.000000,0.025411
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.030646,0.000000,0.000000,0.000000
0.064954,0.108521,0.117319,0.091295,0.050363
0.174769,0.263021,0.334641,0.307045,0.130770
0.319185,0.479148,0.534390,0.539771,0.360732
0.389532,0.682832,0.678780,0.701829,0.502915
0.449421,0.732467,0.754149,0.606339,0.568126
0.708909,0.779817,0.780441,0.847713,0.763274
0.856155,0.670124,0.756895,0.731702,0.793596
0.822253,0.232104,0.697664,0.594961,0.787953
0.728177,0.055222,0.581591,0.664131,0.502062
0.576681,0.150485,0.413661,0.314930,0.090186
0.376747,0.027652,0.209599,0.256533,0.082451
0.141768,0.036245,0.022203,0.070385,0.137289
0.000000,0.000000,0.000000,0.000000,0.044788
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.042024,0.000000,0.000000,0.000000
0.058534,0.115044,0.120466,0.090839,0.035120
0.159428,0.169578,0.327350,0.230814,0.130334
0.274087,0.256095,0.465968,0.254527,0.347968
0.555238,0.563830,0.611620,0.443844,0.552384
0.502499,0.340911,0.746834,0.590607,0.703310
0.783326,0.732002,0.770750,0.664319,0.801806
0.820998,0.393935,0.742695,0.627852,0.836441
0.778893,0.117914,0.676462,0.806250,0.827469
0.683035,0.078835,0.560914,0.509621,0.757490
0.510893,0.074190,0.293319,0.412668,0.627916
0.353721,0.060428,0.066218,0.256047,0.447047
0.131719,0.026397,0.035547,0.068657,0.231574
0.000000,0.000000,0.000000,0.000000,0.028442
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.035236,0.000000,0.000000,0.000000
0.062656,0.096283,0.126280,0.080160,0.047418
0.170476,0.321043,0.301568,0.313699,0.126180
0.264103,0.528546,0.512037,0.559976,0.373189
0.293408,0.578035,0.642708,0.734040,0.588578
0.392862,0.757444,0.649510,0.843711,0.732349
0.642482,0.812331,0.700417,0.893580,0.821676
0.610595,0.751095,0.699401,0.866250,0.849911
0.782784,0.741687,0.593182,0.677409,0.830973
0.738592,0.625742,0.079334,0.664496,0.755399
0.587582,0.459006,0.095609,0.504470,0.637363
0.382525,0.232571,0.044969,0.300130,0.463753
0.143382,0.050452,0.037681,0.065940,0.237432
0.000000,0.000000,0.000000,0.000000,0.029418
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.061738,0.103576,0.125904,0.094582,0.046053
0.223730,0.229586,0.339230,0.306522,0.122309
0.469811,0.366108,0.461817,0.437590,0.362798
0.649570,0.575101,0.552146,0.589549,0.570036
0.758349,0.635286,0.699814,0.737701,0.708314
0.823785,0.842349,0.683147,0.896743,0.804943
0.825008,0.719211,0.661795,0.914631,0.844675
0.781528,0.688741,0.396598,0.759004,0.829094
0.680041,0.604524,0.418367,0.638674,0.755040
0.483784,0.457692,0.207051,0.436419,0.627008
0.307034,0.243119,0.194363,0.234034,0.456617
0.125892,0.043518,0.000000,0.069895,0.235919
0.000000,0.000000,0.000000,0.000000,0.028883
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.073114,0.103277,0.107121,0.089474,0.040359
0.220205,0.281460,0.241977,0.256961,0.122709
0.449326,0.482538,0.360675,0.453230,0.354695
0.633497,0.436909,0.410212,0.606039,0.568018
0.765555,0.683580,0.318794,0.826485,0.709301
0.719329,0.745156,0.361204,0.798849,0.805345
0.687537,0.730873,0.234074,0.747049,0.835155
0.747712,0.654679,0.385106,0.601758,0.819958
0.176109,0.494617,0.371112,0.479802,0.754183
0.109264,0.352049,0.234576,0.233388,0.625028
0.114460,0.184441,0.122643,0.224413,0.448162
0.042018,0.053311,0.036227,0.071462,0.231679
0.018357,0.000000,0.000000,0.000000,0.028279
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.057596,0.102927,0.107926,0.080498,0.043843
0.175298,0.245555,0.254353,0.292957,0.124345
0.322371,0.388019,0.372129,0.520963,0.371809
0.551174,0.598229,0.338933,0.681910,0.589723
0.780465,0.702009,0.318723,0.764564,0.730244
0.839948,0.634278,0.275397,0.841946,0.811828
0.850425,0.699734,0.153058,0.783892,0.833164
0.815273,0.575396,0.063194,0.744016,0.812242
0.716912,0.506948,0.238991,0.636640,0.743015
0.560035,0.357429,0.177413,0.478488,0.622933
0.363231,0.229080,0.175584,0.270543,0.452439
0.136041,0.054724,0.043910,0.069997,0.232884
0.000000,0.000000,0.000000,0.000000,0.026855
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.065732,0.108432,0.119194,0.087725,0.028594
0.217435,0.286533,0.248357,0.240927,0.120643
0.441802,0.295992,0.365850,0.472614,0.289582
0.626199,0.602257,0.502156,0.578056,0.544364
0.737715,0.606057,0.526683,0.782430,0.587910
0.710160,0.654841,0.658677,0.912669,0.686511
0.696201,0.326413,0.746108,0.854747,0.584084
0.747002,0.341142,0.609073,0.802256,0.508377
0.625303,0.178237,0.372127,0.692726,0.314661
0.402181,0.219386,0.346664,0.509801,0.482040
0.322534,0.162059,0.205483,0.268827,0.426555
0.119547,0.063553,0.029433,0.058463,0.119310
0.000000,0.000000,0.000000,0.000000,0.040403
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.062295,0.100620,0.109987,0.085992,0.030718
0.216262,0.238368,0.308481,0.304266,0.142719
0.446117,0.296481,0.504047,0.419058,0.278644
0.624139,0.673755,0.677767,0.580292,0.289939
0.722163,0.382296,0.654600,0.371924,0.387084
0.770483,0.611252,0.766141,0.502689,0.591178
0.664959,0.572597,0.769447,0.585761,0.680067
0.521838,0.531921,0.700627,0.198580,0.664622
0.655020,0.530121,0.582828,0.587402,0.238814
0.507917,0.323611,0.424897,0.292467,0.231376
0.249318,0.243751,0.217443,0.304736,0.266893
0.123447,0.046751,0.027329,0.075427,0.091459
0.000000,0.000000,0.000000,0.000000,0.051257
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.058379,0.112235,0.115871,0.075309,0.039817
0.173431,0.230568,0.334529,0.147426,0.132574
0.303877,0.380204,0.509683,0.230183,0.218407
0.413055,0.147337,0.618667,0.222113,0.351883
0.232156,0.420941,0.620460,0.291270,0.450210
0.178847,0.486995,0.705809,0.256038,0.465686
0.132539,0.499153,0.462323,0.498537,0.654548
0.201629,0.536566,0.728208,0.610223,0.687620
0.234486,0.469415,0.566816,0.473426,0.687682
0.174984,0.179947,0.396242,0.243051,0.559946
0.117577,0.131705,0.151362,0.181966,0.299480
0.097853,0.054286,0.028781,0.088925,0.239518
0.000000,0.000000,0.000000,0.000000,0.041770
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.039941,0.105493,0.115146,0.087954,0.037755
0.137693,0.244056,0.289125,0.313870,0.120755
0.155954,0.415487,0.481092,0.270626,0.371520
0.208571,0.393091,0.654961,0.259747,0.590102
0.284616,0.478891,0.647297,0.365880,0.751841
0.351027,0.540795,0.765424,0.393138,0.828947
0.194258,0.236228,0.754803,0.207358,0.861917
0.293449,0.081972,0.724996,0.156269,0.859280
0.147229,0.038958,0.584078,0.078242,0.779128
0.208928,0.117531,0.426780,0.095941,0.657163
0.176993,0.176553,0.214660,0.080760,0.475734
0.134598,0.055184,0.029240,0.046305,0.244375
0.000000,0.000000,0.000000,0.000000,0.031247
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.068416,0.112977,0.114318,0.076443,0.037053
0.226743,0.212076,0.296122,0.294144,0.122555
0.439306,0.439213,0.485331,0.447500,0.373143
0.500723,0.482942,0.569306,0.520431,0.592021
0.632082,0.313923,0.686317,0.505856,0.731128
0.598902,0.332981,0.705393,0.483099,0.820595
0.509746,0.271505,0.732199,0.473156,0.863648
0.662601,0.392066,0.702071,0.670347,0.864577
0.677768,0.227636,0.557216,0.479121,0.788599
0.547034,0.166813,0.336356,0.502506,0.658473
0.371285,0.095379,0.218496,0.276427,0.473740
0.138588,0.034230,0.027856,0.080296,0.241457
0.000000,0.000000,0.000000,0.000000,0.029929
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.061924,0.036924,0.018187,0.092824,0.034580
0.217582,0.119396,0.097462,0.262130,0.122449
0.458428,0.245793,0.095227,0.397883,0.369316
0.634674,0.331716,0.114454,0.390128,0.577028
0.750786,0.310594,0.150511,0.321599,0.718274
0.814744,0.474976,0.474897,0.371856,0.824854
0.814260,0.410505,0.373845,0.610869,0.855757
0.787129,0.458144,0.253802,0.313191,0.826395
0.692030,0.291311,0.254804,0.355441,0.751893
0.542578,0.221277,0.205959,0.324802,0.629949
0.356397,0.104554,0.163877,0.251733,0.457218
0.133578,0.056965,0.042677,0.081731,0.233814
0.000000,0.000000,0.000000,0.000000,0.028538
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.060767,0.097387,0.111008,0.080506,0.033520
0.213634,0.174138,0.222560,0.220750,0.117028
0.451096,0.270676,0.361997,0.301829,0.340742
0.621428,0.418986,0.565278,0.261539,0.544735
0.730910,0.344117,0.680399,0.338630,0.681933
0.790753,0.625929,0.739497,0.466619,0.762703
0.795082,0.632369,0.755135,0.384005,0.793105
0.768148,0.648154,0.566611,0.539423,0.789614
0.683144,0.465234,0.540435,0.358792,0.723981
0.540633,0.434475,0.347559,0.330267,0.605038
0.353014,0.259520,0.170631,0.299354,0.438322
0.132181,0.062149,0.031662,0.086130,0.225291
0.000000,0.000000,0.000000,0.000000,0.026865
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.071376,0.096186,0.117163,0.076451,0.031068
0.222562,0.251775,0.338546,0.297872,0.113915
0.456641,0.464765,0.491527,0.548505,0.332079
0.634746,0.489108,0.568376,0.733233,0.528773
0.737861,0.543200,0.626719,0.857190,0.665993
0.788344,0.370394,0.546039,0.909651,0.753582
0.400463,0.635280,0.800378,0.897543,0.804034
0.295562,0.755202,0.680654,0.824970,0.773185
0.447834,0.641817,0.387189,0.698765,0.725642
0.083215,0.476657,0.389093,0.518880,0.594658
0.200204,0.259183,0.161693,0.290894,0.427998
0.135845,0.049156,0.029708,0.066591,0.221696
0.000000,0.000000,0.000000,0.000000,0.026605
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.073033,0.090472,0.115081,0.083517,0.030934
0.226413,0.309079,0.342428,0.301327,0.116233
0.393201,0.528843,0.489173,0.542342,0.332275
0.557185,0.681005,0.594332,0.727208,0.530279
0.670471,0.780856,0.709019,0.843505,0.548770
0.267194,0.816649,0.695757,0.832342,0.674304
0.056185,0.808192,0.787760,0.457644,0.726205
0.078302,0.752360,0.736204,0.163235,0.792453
0.059901,0.637566,0.611666,0.102553,0.729526
0.030885,0.475932,0.443769,0.222007,0.606474
0.043980,0.193661,0.227393,0.127165,0.430686
0.033825,0.045439,0.024944,0.085821,0.212429
0.000000,0.000000,0.000000,0.000000,0.027517
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.064814,0.094182,0.112683,0.079372,0.000000
0.213605,0.312607,0.341586,0.298884,0.134276
0.431435,0.529324,0.499708,0.545539,0.243309
0.583300,0.677752,0.687444,0.732441,0.186107
0.565520,0.772327,0.770201,0.845746,0.321723
0.452880,0.822560,0.758031,0.878333,0.281219
0.380472,0.809097,0.807450,0.843933,0.244250
0.190920,0.747656,0.752086,0.695338,0.132757
0.014199,0.649111,0.622581,0.613168,0.098600
0.075717,0.087098,0.450442,0.459408,0.116746
