# Demand data for 2010
# Copyright (C) 2014 Australian Energy Market Operator Limited
#
#Date       Time      NSW1      QLD1     SA1      SNOWY1  TAS1     VIC1   
2010/08/21  05:30:00  6911.51   4642.61  1180.36  0.0     1057.92  4947.13
2010/08/21  06:00:00  7059.48   4710.44  1193.68  0.0     1068.53  4958.91
2010/08/21  06:30:00  7459.9    4902.71  1215.83  0.0     1089.83  5149.76
2010/08/21  07:00:00  7841.65   5171.89  1259.74  0.0     1131.25  5293.76
2010/08/21  07:30:00  8354.28   5541.15  1331.06  0.0     1190.82  5423.17
2010/08/21  08:00:00  8870.05   5702.33  1414.77  0.0     1246.94  5619.12
2010/08/21  08:30:00  9235.66   5904.3   1524.87  0.0     1297.53  5899.22
2010/08/21  09:00:00  9381.66   5996.11  1575.74  0.0     1331.93  6103.59
2010/08/21  09:30:00  9581.16   6005.71  1662.89  0.0     1384.84  6235.66
2010/08/21  10:00:00  9415.29   5967.35  1674.57  0.0     1361.25  6193.69
2010/08/21  10:30:00  9294.1    5909.34  1641.38  0.0     1329.38  6172.84
2010/08/21  11:00:00  9090.19   5815.3   1621.18  0.0     1298.33  6109   
2010/08/21  11:30:00  8891.61   5751.13  1559.75  0.0     1262.7   5966.26
2010/08/21  12:00:00  8723.96   5669.31  1515.32  0.0     1238.62  5905.71
2010/08/21  12:30:00  8622.91   5565.07  1475.9   0.0     1220.34  5797.08
2010/08/21  13:00:00  8519.85   5531.08  1447.96  0.0     1188.09  5721.78
2010/08/21  13:30:00  8344.55   5518.17  1446.41  0.0     1170.04  5728.63
2010/08/21  14:00:00  8286.09   5486.85  1441.64  0.0     1135.75  5722.29
2010/08/21  14:30:00  8185.64   5446.99  1409.99  0.0     1134.96  5667.3 
2010/08/21  15:00:00  8171.53   5462.42  1403.7   0.0     1136.81  5668.97
2010/08/21  15:30:00  8208.3    5456.64  1401.62  0.0     1152.09  5648.52
2010/08/21  16:00:00  8247.9    5486.03  1415.95  0.0     1161.93  5707.9 
2010/08/21  16:30:00  8428.15   5572.67  1433.01  0.0     1189.36  5848.74
2010/08/21  17:00:00  8646.56   5710.84  1471.83  0.0     1210.85  5974.98
2010/08/21  17:30:00  8986.55   5777.35  1552.85  0.0     1265.15  6203.19
2010/08/21  18:00:00  9802.22   5845.33  1646.73  0.0     1359.32  6440.8 
2010/08/21  18:30:00  10286.54  6017.75  1800.67  0.0     1404.55  6694.24
2010/08/21  19:00:00  10223.11  6056.95  1949.63  0.0     1399.01  6724.5 
2010/08/21  19:30:00  10035.78  6002.39  1973.86  0.0     1380.1   6612.11
2010/08/21  20:00:00  9891.19   6041.14  1954.58  0.0     1362.8   6510.64
2010/08/21  20:30:00  9738.34   6103.14  1918.78  0.0     1354.76  6379.36
2010/08/21  21:00:00  9602.91   5972.42  1882.75  0.0     1338.54  6286.11
2010/08/21  21:30:00  9477.46   5923.88  1855.85  0.0     1332.34  6159.46
2010/08/21  22:00:00  9338.91   5797.28  1829.07  0.0     1300.98  6033.95
2010/08/21  22:30:00  9378.96   5707.83  1778.98  0.0     1267.56  5919.09
2010/08/21  23:00:00  9274.3    5729.51  1727.92  0.0     1224.79  5842.44
2010/08/21  23:30:00  9192.5    5601.45  1666.94  0.0     1174.98  5995.47
2010/08/22  00:00:00  8904.96   5441.93  1877.02  0.0     1133.46  5828.82
2010/08/22  00:30:00  8524.65   5259.22  1793.56  0.0     1109.43  5670.16
2010/08/22  01:00:00  8188.25   5068.55  1702.18  0.0     1077.69  5434.43
2010/08/22  01:30:00  7937.04   4889.04  1570.22  0.0     1056     5739.67
2010/08/22  02:00:00  7697.8    4681.79  1454.4   0.0     1051.87  5571.19
2010/08/22  02:30:00  7342.34   4589.28  1300     0.0     1047.83  5337.77
2010/08/22  03:00:00  7033.55   4495.03  1228.17  0.0     1045.08  5163.6 
2010/08/22  03:30:00  6828.74   4470.91  1178.78  0.0     1052.25  5002.8 
2010/08/22  04:00:00  6767.28   4448.33  1152.49  0.0     1043.09  4891.58
2010/08/22  04:30:00  6818.73   4440.68  1149.52  0.0     1039.92  4855.42
2010/08/22  05:00:00  6766.41   4510.93  1150.42  0.0     1037.9   4811.17
2010/08/22  05:30:00  6899.9    4580.16  1144.04  0.0     1061.88  4734.98
2010/08/22  06:00:00  6998.7    4644.07  1172.86  0.0     1066.8   4717.05
2010/08/22  06:30:00  7223.36   4735.44  1167.47  0.0     1093.62  4838.17
2010/08/22  07:00:00  7502.5    4915.81  1205.7   0.0     1117.81  4908.66
2010/08/22  07:30:00  7868.6    5199.56  1209.02  0.0     1155.33  4868.28
2010/08/22  08:00:00  8381.01   5386.62  1245.21  0.0     1204.07  5083.55
2010/08/22  08:30:00  8824.36   5573.5   1331.9   0.0     1237.05  5333.51
2010/08/22  09:00:00  9057.96   5685.7   1391.77  0.0     1264.23  5501.5 
2010/08/22  09:30:00  9241.98   5755.35  1431.66  0.0     1289.61  5619.49
2010/08/22  10:00:00  9185.46   5753.49  1434.71  0.0     1283.8   5637.69
2010/08/22  10:30:00  9134.73   5688.06  1441.89  0.0     1259.53  5633.45
2010/08/22  11:00:00  8915.02   5624.25  1410.37  0.0     1243.77  5534.14
2010/08/22  11:30:00  8742.83   5565.36  1396.08  0.0     1221.24  5433.56
2010/08/22  12:00:00  8522.38   5510.2   1329.92  0.0     1203.35  5324.74
2010/08/22  12:30:00  8481.06   5446.53  1283.91  0.0     1183.74  5326.67
2010/08/22  13:00:00  8339.33   5447.47  1274.76  0.0     1165.63  5262.87
2010/08/22  13:30:00  8235.23   5435.22  1269.98  0.0     1150.11  5251.83
2010/08/22  14:00:00  8075.95   5386.82  1298.54  0.0     1131.72  5209.32
2010/08/22  14:30:00  7999.95   5388.56  1275.71  0.0     1131.47  5128.99
2010/08/22  15:00:00  8061.97   5370.61  1224.81  0.0     1135.95  5142.54
2010/08/22  15:30:00  8125.77   5424.8   1228.21  0.0     1144.11  5151.69
2010/08/22  16:00:00  8359.68   5477.8   1228.36  0.0     1169.02  5190.54
2010/08/22  16:30:00  8567.96   5543.9   1248.99  0.0     1201.17  5261.72
2010/08/22  17:00:00  9016.75   5687.12  1294.71  0.0     1230.77  5471.08
2010/08/22  17:30:00  9420.05   5830.55  1377.6   0.0     1302.61  5743.88
2010/08/22  18:00:00  10227.43  6011.52  1471.98  0.0     1380.2   6093.58
2010/08/22  18:30:00  10581.45  6248.21  1623.1   0.0     1431.41  6531.27
2010/08/22  19:00:00  10533.17  6289.84  1794.84  0.0     1421.28  6593.03
2010/08/22  19:30:00  10373.73  6219.02  1829.29  0.0     1394.89  6503.74
2010/08/22  20:00:00  10200.31  6292.71  1840.88  0.0     1374.66  6420.16
2010/08/22  20:30:00  10072.06  6258.41  1810.26  0.0     1378.12  6325.71
2010/08/22  21:00:00  9836.29   6172.2   1766.25  0.0     1361.54  6228.84
2010/08/22  21:30:00  9568.7    6004.22  1737.27  0.0     1341.25  6046.69
2010/08/22  22:00:00  9215.71   5831.26  1672.31  0.0     1281.91  5886.35
2010/08/22  22:30:00  9044.13   5646.91  1590.78  0.0     1236.71  5656.34
2010/08/22  23:00:00  8768.58   5508.74  1475.39  0.0     1179.41  5434.09
2010/08/22  23:30:00  8552.25   5378.7   1426.58  0.0     1119.14  5541.52
2010/08/23  00:00:00  8328.65   5221.2   1601.94  0.0     1093.08  5399.66
2010/08/23  00:30:00  8060.91   5077.19  1534.88  0.0     1062.87  5242.23
2010/08/23  01:00:00  7863.57   4954.66  1484.29  0.0     1046.57  5085.56
2010/08/23  01:30:00  7674.31   4775.66  1378.05  0.0     1039.33  5459.47
2010/08/23  02:00:00  7540.32   4653.9   1277.63  0.0     1028.37  5294.26
2010/08/23  02:30:00  7230.67   4549.62  1219.04  0.0     1026.45  5152.88
2010/08/23  03:00:00  7008.25   4494.48  1160.39  0.0     1021.78  4973.8 
2010/08/23  03:30:00  6910.16   4451.18  1107.75  0.0     1015.74  4885.15
2010/08/23  04:00:00  6813.54   4420.15  1103.02  0.0     1013.79  4848.59
2010/08/23  04:30:00  6848.07   4479.51  1091.55  0.0     1022.93  4807.76
2010/08/23  05:00:00  6939.05   4598.55  1112.93  0.0     1046.11  4854.74
2010/08/23  05:30:00  7304.24   4824.39  1127.58  0.0     1077.93  4999.18
2010/08/23  06:00:00  7763.23   5101.32  1193.63  0.0     1114.91  5236.13
2010/08/23  06:30:00  8673.05   5552.13  1262.28  0.0     1190.95  5731.21
2010/08/23  07:00:00  9489.77   6010.64  1379.41  0.0     1329.32  6277.22
2010/08/23  07:30:00  9958.45   6404.54  1543.26  0.0     1442.29  6628.1 
2010/08/23  08:00:00  10449.65  6612.91  1685.55  0.0     1492.21  6994.9 
2010/08/23  08:30:00  10652.25  6606.25  1789.44  0.0     1517.3   7070.65
2010/08/23  09:00:00  10552.96  6634.24  1855.29  0.0     1499.53  7053.08
2010/08/23  09:30:00  10705.64  6677.28  1816.58  0.0     1488.19  7073.25
2010/08/23  10:00:00  10652.35  6642.34  1822.6   0.0     1448.27  6982.55
2010/08/23  10:30:00  10653.38  6624.51  1789.9   0.0     1398.28  6893.84
2010/08/23  11:00:00  10441.17  6644.55  1744.7   0.0     1368.02  6830.82
2010/08/23  11:30:00  10363.01  6595.21  1725.19  0.0     1344.15  6736.06
2010/08/23  12:00:00  10312.98  6569.38  1759.81  0.0     1319.02  6678.95
2010/08/23  12:30:00  10300.8   6509.72  1770.52  0.0     1303.21  6581.24
2010/08/23  13:00:00  10298.55  6530.1   1801.76  0.0     1290.29  6511.01
2010/08/23  13:30:00  10240.8   6516.64  1817.46  0.0     1280.38  6567.99
2010/08/23  14:00:00  10234.4   6510.86  1827.29  0.0     1273.71  6500.03
2010/08/23  14:30:00  10109.72  6547.27  1797.22  0.0     1295.61  6529.87
2010/08/23  15:00:00  9970.15   6491.11  1779.38  0.0     1273.21  6507.79
2010/08/23  15:30:00  9956.42   6455.95  1778.89  0.0     1268.44  6493.46
2010/08/23  16:00:00  10098.34  6525.07  1758.14  0.0     1290.47  6525.07
2010/08/23  16:30:00  10168.12  6641.55  1793.79  0.0     1298.2   6644.01
2010/08/23  17:00:00  10440.33  6749.09  1873.14  0.0     1340.02  6765.62
2010/08/23  17:30:00  10923.24  6866.83  1929.9   0.0     1410.61  6905.52
2010/08/23  18:00:00  11614.5   6950.2   2015.28  0.0     1489.57  7212.04
2010/08/23  18:30:00  11866.99  6985.45  2118.71  0.0     1508.85  7402.32
2010/08/23  19:00:00  11732.67  6943.14  2186.51  0.0     1509.5   7392.34
2010/08/23  19:30:00  11421.16  6802     2139.87  0.0     1487.56  7230.1 
2010/08/23  20:00:00  11113.51  6840.97  2143     0.0     1480.3   7014.5 
2010/08/23  20:30:00  10945.89  6825.6   2127.9   0.0     1474.24  6847.08
2010/08/23  21:00:00  10631.84  6664.32  2032.42  0.0     1424.26  6713.63
2010/08/23  21:30:00  10289.72  6448.17  2014.18  0.0     1387.62  6554.22
2010/08/23  22:00:00  9811.41   6196.47  1936.8   0.0     1327.06  6304.88
2010/08/23  22:30:00  9782.86   5949.88  1868.81  0.0     1269.47  6011.45
2010/08/23  23:00:00  9414.5    5755.45  1759.31  0.0     1208.41  5748.94
2010/08/23  23:30:00  9197.75   5603.01  1651.58  0.0     1138.65  5904.19
2010/08/24  00:00:00  8969.47   5402.43  1780.06  0.0     1110.13  5673.24
2010/08/24  00:30:00  8752.52   5243.55  1692.56  0.0     1071.56  5479.72
2010/08/24  01:00:00  8541.2    5143.46  1653.38  0.0     1065.62  5331.28
2010/08/24  01:30:00  8406.38   4934.18  1542.16  0.0     1053.5   5680.72
2010/08/24  02:00:00  8142.89   4779.89  1402.95  0.0     1044.13  5553.62
2010/08/24  02:30:00  7758.72   4643.25  1324.65  0.0     1036.85  5393.27
2010/08/24  03:00:00  7412.32   4581.87  1234.39  0.0     1022.11  5184.36
2010/08/24  03:30:00  7162.76   4543.32  1192.51  0.0     1059.35  5044.43
2010/08/24  04:00:00  6992.59   4550.72  1162.63  0.0     1037.59  4930.59
2010/08/24  04:30:00  6945.86   4625.65  1169.03  0.0     1023.11  4935.32
2010/08/24  05:00:00  7098.06   4673.1   1155.95  0.0     1014.19  4911.73
2010/08/24  05:30:00  7424.4    4881.61  1145.6   0.0     1036.5   5050.65
2010/08/24  06:00:00  7840.45   5191.77  1200.65  0.0     1071.85  5290.32
2010/08/24  06:30:00  8713.38   5612.28  1263.02  0.0     1163.96  5745.78
2010/08/24  07:00:00  9586.46   6061.82  1429.99  0.0     1289.06  6253.37
2010/08/24  07:30:00  9929.53   6434.92  1576.52  0.0     1413.01  6595.97
2010/08/24  08:00:00  10201.35  6558.06  1678.1   0.0     1469.37  6915.71
2010/08/24  08:30:00  10222.7   6540.76  1769.33  0.0     1460.06  7008.23
2010/08/24  09:00:00  10008.06  6497.72  1813.95  0.0     1424.95  6993.42
2010/08/24  09:30:00  10038.19  6511.48  1805.34  0.0     1394.95  6966.63
2010/08/24  10:00:00  9980.53   6387.66  1815.52  0.0     1344.9   6854.89
2010/08/24  10:30:00  9835.12   6367.03  1859.58  0.0     1311.53  6774.66
2010/08/24  11:00:00  9722.61   6357.67  1842.57  0.0     1288.92  6705.07
2010/08/24  11:30:00  9570.12   6340.97  1861.1   0.0     1262.15  6628.98
2010/08/24  12:00:00  9449.76   6339.24  1845.98  0.0     1231.89  6588.75
2010/08/24  12:30:00  9430.04   6291.96  1861.23  0.0     1219.83  6567.75
2010/08/24  13:00:00  9372.25   6271.89  1847.12  0.0     1214.87  6534.15
2010/08/24  13:30:00  9309.26   6283.76  1829.28  0.0     1219.56  6617.98
2010/08/24  14:00:00  9283.6    6284.1   1815.89  0.0     1223.05  6614.32
2010/08/24  14:30:00  9228.74   6289.15  1792.26  0.0     1249.35  6632.38
2010/08/24  15:00:00  9107.98   6257.46  1800.79  0.0     1268.13  6645.62
2010/08/24  15:30:00  8971.52   6240.59  1743.58  0.0     1312.04  6624.99
2010/08/24  16:00:00  9155.43   6275.7   1770.4   0.0     1353.56  6646.35
2010/08/24  16:30:00  9338.19   6371.89  1769.13  0.0     1413.33  6789.53
2010/08/24  17:00:00  9657.18   6564.04  1840.96  0.0     1431.01  7019.34
2010/08/24  17:30:00  10176.03  6658.33  1946.09  0.0     1500.17  7303.27
2010/08/24  18:00:00  10899.43  6712.73  2032.13  0.0     1548.2   7518.04
2010/08/24  18:30:00  11188.88  6780.34  2117.04  0.0     1566.05  7598.71
2010/08/24  19:00:00  11158.52  6750.84  2225.07  0.0     1538.95  7531.13
2010/08/24  19:30:00  10914.9   6666.07  2227.65  0.0     1517     7374.8 
2010/08/24  20:00:00  10711.69  6748.22  2204.39  0.0     1477.25  7241.09
2010/08/24  20:30:00  10522.96  6614.03  2149.25  0.0     1465.76  7054.56
2010/08/24  21:00:00  10259.91  6495.69  2093.42  0.0     1433.75  6865.02
2010/08/24  21:30:00  10038.9   6355.98  2025.73  0.0     1418.39  6687.67
2010/08/24  22:00:00  9605.76   6079.7   1954.15  0.0     1365.27  6476.86
2010/08/24  22:30:00  9611.58   5865.23  1869.04  0.0     1298.32  6212.24
2010/08/24  23:00:00  9282.07   5744.97  1761.39  0.0     1225.64  5874.01
2010/08/24  23:30:00  9079.37   5611.01  1672.74  0.0     1167.79  5935.72
2010/08/25  00:00:00  8943.58   5392.88  1796.48  0.0     1131.86  5821.84
2010/08/25  00:30:00  8677.57   5177.71  1668.38  0.0     1105.87  5646.93
2010/08/25  01:00:00  8524.27   5019.56  1621.12  0.0     1093.81  5509.66
2010/08/25  01:30:00  8348.08   4847.88  1495.04  0.0     1070.57  5854.42
2010/08/25  02:00:00  8155.84   4666.68  1393.1   0.0     1069.91  5705.34
2010/08/25  02:30:00  7713.77   4578.26  1311.08  0.0     1063.88  5507.46
2010/08/25  03:00:00  7424.89   4543.33  1237.23  0.0     1052.6   5308.98
2010/08/25  03:30:00  7129.48   4534.89  1192.06  0.0     1071.96  5176.01
2010/08/25  04:00:00  6955.1    4514.01  1168.73  0.0     1073.33  5083.49
2010/08/25  04:30:00  6954.19   4508.51  1110.26  0.0     1075.91  5047.06
2010/08/25  05:00:00  7018.63   4584.61  1133.9   0.0     1112.52  5049.64
2010/08/25  05:30:00  7332.73   4807.22  1162.38  0.0     1125.09  5165.91
2010/08/25  06:00:00  7795.15   5095.19  1235.52  0.0     1170.73  5452.44
2010/08/25  06:30:00  8770.12   5498.02  1272.35  0.0     1261.66  5948.01
2010/08/25  07:00:00  9545.83   5926.68  1389.81  0.0     1380.47  6491.8 
2010/08/25  07:30:00  9870.83   6340.96  1582.84  0.0     1507.3   6852.09
2010/08/25  08:00:00  10124.84  6539.57  1779.15  0.0     1564.58  7231.36
2010/08/25  08:30:00  10085.34  6625.31  1916.93  0.0     1544.3   7340.38
2010/08/25  09:00:00  9944.86   6529.9   1941.23  0.0     1521.7   7341.73
2010/08/25  09:30:00  9929.32   6496.42  1933.54  0.0     1495.39  7419.8 
2010/08/25  10:00:00  9852.47   6420.36  1969.57  0.0     1458.37  7336.85
2010/08/25  10:30:00  9784.83   6405.31  1911.24  0.0     1402.97  7324.96
2010/08/25  11:00:00  9679.95   6405.93  1889.63  0.0     1351.62  7245.69
2010/08/25  11:30:00  9554.24   6373.91  1862.46  0.0     1318.49  7204.63
2010/08/25  12:00:00  9472.74   6344.24  1859.52  0.0     1307.71  7250.67
2010/08/25  12:30:00  9417.66   6318.51  1894.24  0.0     1313.2   7259.73
2010/08/25  13:00:00  9343.13   6300.42  1898.12  0.0     1323.21  7235.06
2010/08/25  13:30:00  9290.36   6317.25  1887.71  0.0     1350.33  7293.84
2010/08/25  14:00:00  9256.15   6298.22  1871.49  0.0     1373.58  7250.67
2010/08/25  14:30:00  9241      6321.99  1868.4   0.0     1375.43  7233.82
2010/08/25  15:00:00  9175.3    6286.48  1887.51  0.0     1379.63  7135.35
2010/08/25  15:30:00  9145.42   6280.46  1872.1   0.0     1400.23  7051.36
2010/08/25  16:00:00  9228.82   6362.73  1841.87  0.0     1414.29  7073.67
2010/08/25  16:30:00  9397.45   6493.76  1876.03  0.0     1450.67  7137.06
2010/08/25  17:00:00  9637.52   6669.45  1919.29  0.0     1492.33  7304.79
2010/08/25  17:30:00  10154     6772.19  2011.44  0.0     1565.85  7460.12
2010/08/25  18:00:00  10947.71  6911.83  2066.29  0.0     1613.25  7668.79
2010/08/25  18:30:00  11350.87  6990.38  2160.02  0.0     1633.83  7826.89
2010/08/25  19:00:00  11339.04  6956.94  2209.08  0.0     1582.82  7711.61
2010/08/25  19:30:00  11144.28  6845.87  2218.84  0.0     1547.38  7558.72
2010/08/25  20:00:00  10932.04  6883.94  2160.29  0.0     1526.01  7382.68
2010/08/25  20:30:00  10787.51  6842.68  2155.2   0.0     1522.1   7293.2 
2010/08/25  21:00:00  10605.04  6692.69  2117.45  0.0     1480.83  7031.56
2010/08/25  21:30:00  10278.55  6471.59  2023.57  0.0     1447.65  6824.89
2010/08/25  22:00:00  9904.69   6242.1   1967.15  0.0     1399.72  6580.44
2010/08/25  22:30:00  9854.75   6019.69  1881.13  0.0     1333.73  6223.1 
2010/08/25  23:00:00  9546.35   5840.06  1756.53  0.0     1271.33  5934.53
2010/08/25  23:30:00  9275.21   5699.03  1649.84  0.0     1202.23  6015.51
2010/08/26  00:00:00  9070.84   5450.3   1760.91  0.0     1157.14  5817.67
2010/08/26  00:30:00  8781.41   5242.25  1673.96  0.0     1126.32  5647.36
2010/08/26  01:00:00  8593.84   5093.53  1618.45  0.0     1110.72  5539.9 
2010/08/26  01:30:00  8423.6    4916.74  1476.42  0.0     1099.6   5819.04
2010/08/26  02:00:00  8144.68   4723.67  1388.69  0.0     1093.34  5685.05
2010/08/26  02:30:00  7776.71   4629.28  1295.08  0.0     1087.54  5444.09
2010/08/26  03:00:00  7446.07   4560.77  1225.91  0.0     1100.33  5313.93
2010/08/26  03:30:00  7221.32   4537.77  1198.92  0.0     1125.29  5151.25
2010/08/26  04:00:00  7084.07   4508.33  1178.04  0.0     1096.82  5044.8 
2010/08/26  04:30:00  7067.89   4569.61  1146.09  0.0     1107.63  5002.17
2010/08/26  05:00:00  7152.74   4663.69  1163     0.0     1137.45  5029.3 
2010/08/26  05:30:00  7447.15   4907.74  1207.94  0.0     1183.76  5242.93
2010/08/26  06:00:00  7897.15   5204.26  1221.25  0.0     1202.82  5520.65
2010/08/26  06:30:00  8821.13   5622.71  1228.67  0.0     1328.24  5959.79
2010/08/26  07:00:00  9602.79   6184.59  1356.22  0.0     1441.36  6440.99
2010/08/26  07:30:00  10003.5   6608.12  1551.77  0.0     1535.06  6830.47
2010/08/26  08:00:00  10320.04  6760.76  1689.27  0.0     1562.97  7222.04
2010/08/26  08:30:00  10403     6733.35  1787.01  0.0     1589.6   7429.33
2010/08/26  09:00:00  10277.51  6553.97  1836.63  0.0     1548.17  7439.93
2010/08/26  09:30:00  10253.53  6519.85  1842.14  0.0     1487.76  7513.31
2010/08/26  10:00:00  10216.42  6451.02  1828.31  0.0     1427.74  7460.86
2010/08/26  10:30:00  10155.8   6432.04  1781.82  0.0     1417.34  7339.35
2010/08/26  11:00:00  10066.21  6274.78  1751.07  0.0     1384.17  7250.32
2010/08/26  11:30:00  9915.2    6236.28  1742.22  0.0     1338.5   7148.68
2010/08/26  12:00:00  9846.57   6199.03  1745.82  0.0     1309.23  7128.62
2010/08/26  12:30:00  9810.03   6150.26  1727.21  0.0     1294.77  7090.89
2010/08/26  13:00:00  9750.79   6083.3   1698.03  0.0     1290.36  7021.13
2010/08/26  13:30:00  9713.67   6071.69  1718.95  0.0     1295.34  7050.36
2010/08/26  14:00:00  9707.37   6041.97  1709.28  0.0     1289.18  6991.01
2010/08/26  14:30:00  9651.91   6004.89  1709.74  0.0     1306.59  6911.34
2010/08/26  15:00:00  9537.11   5958.99  1704.36  0.0     1309.4   6815.98
2010/08/26  15:30:00  9494.57   5959.82  1667.3   0.0     1324.62  6704.78
2010/08/26  16:00:00  9544.04   6001.95  1642.57  0.0     1344.2   6587.11
2010/08/26  16:30:00  9681.63   6067.69  1665.67  0.0     1380.97  6685.71
2010/08/26  17:00:00  9900.38   6195.86  1678.38  0.0     1413.38  6794.5 
2010/08/26  17:30:00  10328.38  6284.91  1763.35  0.0     1450.9   6946.67
2010/08/26  18:00:00  11140.15  6568.21  1851.44  0.0     1500.49  7199.79
2010/08/26  18:30:00  11600.83  6830.01  1983     0.0     1538.8   7426.35
2010/08/26  19:00:00  11600.76  6870.21  2071.81  0.0     1562.4   7459.12
2010/08/26  19:30:00  11375.77  6796.71  2068.85  0.0     1556.48  7308.32
2010/08/26  20:00:00  11164.02  6867.07  2017.48  0.0     1540.96  7158.36
2010/08/26  20:30:00  11048.12  6884.93  2025.66  0.0     1530.37  7055.14
2010/08/26  21:00:00  10798.08  6750.91  1974.43  0.0     1496.28  6893.93
2010/08/26  21:30:00  10429.34  6508.1   1911.77  0.0     1462.54  6640.11
2010/08/26  22:00:00  9994.31   6248.05  1821.03  0.0     1406.89  6404.78
2010/08/26  22:30:00  9914.35   6046.81  1751.55  0.0     1355.39  6093.47
2010/08/26  23:00:00  9604.48   5879.19  1675.21  0.0     1291.39  5814.42
2010/08/26  23:30:00  9402.67   5736.51  1585.42  0.0     1224.74  5939.43
2010/08/27  00:00:00  9208.58   5514.83  1693.01  0.0     1182.35  5697.81
2010/08/27  00:30:00  8915.04   5341.97  1604.44  0.0     1135.73  5512.43
2010/08/27  01:00:00  8680.64   5155.33  1551.83  0.0     1122.88  5347.2 
2010/08/27  01:30:00  8531.83   4946.34  1439.84  0.0     1116.74  5560.28
2010/08/27  02:00:00  8232.37   4771.9   1357.81  0.0     1093.46  5455.53
2010/08/27  02:30:00  7888.06   4642.41  1259.99  0.0     1088.42  5259.32
2010/08/27  03:00:00  7564.3    4604.08  1191.97  0.0     1076.52  5071.6 
2010/08/27  03:30:00  7295.39   4583.32  1141.82  0.0     1078.41  4966.57
2010/08/27  04:00:00  7137.1    4535.25  1097.93  0.0     1082.06  4873.13
2010/08/27  04:30:00  7112.59   4581.83  1069.13  0.0     1091.85  4843.24
2010/08/27  05:00:00  7212.49   4645.38  1082.88  0.0     1100.93  4888.32
2010/08/27  05:30:00  7514.95   4909.36  1102.3   0.0     1136.41  5054.91
2010/08/27  06:00:00  7978.49   5220.14  1148.54  0.0     1190.92  5268.75
2010/08/27  06:30:00  8821.99   5654.54  1213.15  0.0     1290.17  5779.52
2010/08/27  07:00:00  9597.2    6118.74  1355.46  0.0     1402.74  6239.75
2010/08/27  07:30:00  10084.26  6480.98  1525.46  0.0     1521.13  6562.89
2010/08/27  08:00:00  10385.18  6652.57  1653.28  0.0     1585.39  6906.32
2010/08/27  08:30:00  10417.51  6612.64  1747.99  0.0     1592.61  7026.24
2010/08/27  09:00:00  10291.67  6521.07  1783.35  0.0     1571.9   7044.72
2010/08/27  09:30:00  10260.83  6432.52  1819.6   0.0     1520.06  7055.77
2010/08/27  10:00:00  10226.45  6229.75  1825.09  0.0     1500.98  7019.25
2010/08/27  10:30:00  10104.06  6169.57  1791.2   0.0     1462.41  6938.76
2010/08/27  11:00:00  10018.22  6109.85  1799.31  0.0     1418.19  6852.47
2010/08/27  11:30:00  9917.72   6031.37  1780.07  0.0     1375.66  6946.45
2010/08/27  12:00:00  9730.58   6000.78  1758.82  0.0     1374.95  6825.42
2010/08/27  12:30:00  9642.48   5966.67  1754.43  0.0     1363.14  6822.7 
2010/08/27  13:00:00  9473.13   5947.53  1749.67  0.0     1309.7   6813.74
2010/08/27  13:30:00  9453.35   5915.63  1724.5   0.0     1260.99  6537.39
2010/08/27  14:00:00  9320.12   5893.36  1721.16  0.0     1293.17  6649.07
2010/08/27  14:30:00  9306.67   5919.93  1700.23  0.0     1338.93  6738.85
2010/08/27  15:00:00  9236.42   5882.97  1685.15  0.0     1323.42  6651.36
2010/08/27  15:30:00  9229.22   5875.08  1632.17  0.0     1312.51  6588.81
2010/08/27  16:00:00  9296.37   5915.48  1596.51  0.0     1327.81  6610.73
2010/08/27  16:30:00  9372.86   6000.05  1621.17  0.0     1354.38  6610.55
2010/08/27  17:00:00  9556      6103.6   1651.41  0.0     1359.58  6724.16
2010/08/27  17:30:00  9894.36   6169.8   1716.2   0.0     1418.72  6873.75
2010/08/27  18:00:00  10512.3   6218.76  1846.4   0.0     1479.07  7086.94
2010/08/27  18:30:00  10884.5   6316.37  1946.53  0.0     1512.61  7268.85
2010/08/27  19:00:00  10806.3   6356.97  2054.96  0.0     1512.03  7248.47
2010/08/27  19:30:00  10615.58  6327.41  2047.56  0.0     1478.42  7158.26
2010/08/27  20:00:00  10447.34  6394.16  2014.96  0.0     1457.95  7036.81
2010/08/27  20:30:00  10387.81  6403.37  2008.82  0.0     1478.65  6957.48
2010/08/27  21:00:00  10270.04  6254.43  1978.72  0.0     1453.45  6803.37
2010/08/27  21:30:00  9991.3    6111.66  1923.15  0.0     1421.3   6631.45
2010/08/27  22:00:00  9741.66   5989.58  1884.08  0.0     1376.81  6428.31
2010/08/27  22:30:00  9804.15   5844.3   1856.06  0.0     1341.73  6236.72
2010/08/27  23:00:00  9613.84   5758.03  1806.97  0.0     1291.98  6043.75
2010/08/27  23:30:00  9429.41   5625.6   1744.31  0.0     1235.67  6209.21
2010/08/28  00:00:00  9307.94   5444.22  1919.28  0.0     1190.38  5961.58
2010/08/28  00:30:00  9043.38   5266.97  1819.37  0.0     1162.05  5755.28
2010/08/28  01:00:00  8795.49   5118.4   1745.55  0.0     1135.14  5560.31
2010/08/28  01:30:00  8574.27   4876.99  1634.79  0.0     1136.37  5839.89
2010/08/28  02:00:00  8256.33   4730.56  1509.84  0.0     1121.46  5673.64
2010/08/28  02:30:00  7916.14   4625.94  1418.06  0.0     1113.48  5488.23
